Date,Temperature,Location
2024-04-02,22.94112464558968,City C
2024-04-03,21.062935232187684,City C
2024-04-04,27.73515748495422,City A
2024-04-05,19.698562331804403,City C
2024-04-06,21.39040523983972,City B
2024-04-07,16.78523723323555,City B
2024-04-08,20.750576135030645,City C
2024-04-09,27.938807618726837,City B
2024-04-10,16.783711991056308,City A
2024-04-11,14.332035871807705,City A
2024-04-12,24.983798214099078,City B
2024-04-13,19.256169238831603,City B
2024-04-14,20.48002102484885,City B
2024-04-15,19.774433481533325,City A
2024-04-16,20.395608619647675,City C
2024-04-17,24.25265341761719,City B
2024-04-18,15.804379047003632,City B
2024-04-19,14.941129579472557,City A
2024-04-20,20.42484068518854,City C
2024-04-21,11.967801552750837,City A
2024-04-22,13.134732319790357,City B
2024-04-23,29.333415741658136,City A
2024-04-24,23.78734165030702,City C
2024-04-25,19.949717640654928,City A
2024-04-26,26.1900346797922,City A
2024-04-27,14.797003849574274,City C
2024-04-28,18.421984383070708,City B
2024-04-29,23.11726804712191,City A
2024-04-30,24.453358407156973,City A
2024-05-01,22.56458423413888,City C
2024-05-02,7.293805961558878,City B
2024-05-03,15.15958941167711,City C
2024-05-04,22.385340461784327,City B
2024-05-05,18.22024253476597,City B
2024-05-06,32.70115810379586,City A
2024-05-07,24.63279150483548,City B
2024-05-08,22.790409403093328,City B
2024-05-09,14.415252231266383,City A
2024-05-10,19.82351630198542,City A
2024-05-11,21.206019821094763,City B
2024-05-12,25.63891815063901,City B
2024-05-13,24.405655485498162,City B
2024-05-14,25.164945972599728,City C
2024-05-15,15.38043992094999,City A
2024-05-16,27.060758491493154,City B
2024-05-17,13.097846238463653,City B
2024-05-18,17.32042719166919,City A
2024-05-19,22.153855674728206,City B
2024-05-20,19.250542041334302,City B
2024-05-21,14.969815710398041,City B
2024-05-22,15.892250871984338,City B
2024-05-23,12.258728385754788,City C
2024-05-24,22.659873195035956,City B
2024-05-25,26.302844225210748,City B
2024-05-26,19.49803248299317,City A
2024-05-27,17.998255924932884,City C
2024-05-28,12.638385357667552,City A
2024-05-29,24.56600962126089,City B
2024-05-30,31.056521666197465,City A
2024-05-31,11.012720978165513,City C
2024-06-01,14.682835309226967,City B
2024-06-02,16.60203478727928,City B
2024-06-03,17.178410451587556,City B
2024-06-04,21.136729750717404,City B
2024-06-05,28.071247736401137,City C
2024-06-06,25.042986434300516,City B
2024-06-07,22.63798691387158,City A
2024-06-08,16.38035647970699,City B
2024-06-09,14.401858831597728,City A
2024-06-10,16.016123468468496,City B
2024-06-11,27.740334006893693,City B
2024-06-12,19.691283492710493,City C
2024-06-13,17.765818731686895,City C
2024-06-14,19.081221348750038,City C
2024-06-15,24.12309109819234,City A
2024-06-16,13.43575162725104,City A
2024-06-17,27.074370679612112,City A
2024-06-18,20.782381284731496,City B
2024-06-19,18.91828010852137,City B
2024-06-20,22.214230568733694,City B
2024-06-21,21.091985365649684,City B
2024-06-22,18.279017717663095,City C
2024-06-23,18.736446639791968,City B
2024-06-24,15.655687265670238,City A
2024-06-25,23.281953754296513,City A
2024-06-26,17.34003095294419,City B
2024-06-27,15.218707887838587,City C
2024-06-28,20.829317613267687,City C
2024-06-29,26.645706413727765,City C
2024-06-30,19.7582768811009,City C
2024-07-01,16.95949371524155,City B
2024-07-02,22.01948010417987,City C
2024-07-03,29.68356231201276,City C
2024-07-04,12.740472352841262,City B
2024-07-05,21.91101393892647,City A
2024-07-06,21.025433126159268,City B
2024-07-07,25.807669017795586,City A
2024-07-08,24.954545868424226,City B
2024-07-09,19.066454440951105,City C
2024-07-10,11.577413722875585,City C
2024-07-11,24.032818839481298,City C
2024-07-12,15.824036549042585,City A
2024-07-13,15.266297945214053,City A
2024-07-14,25.74175290345563,City B
2024-07-15,15.445748111806736,City A
2024-07-16,27.014223700501216,City B
2024-07-17,21.679223607026564,City B
2024-07-18,21.595592000431413,City A
2024-07-19,21.536323902527954,City B
2024-07-20,11.80788187129104,City C
2024-07-21,11.11805691826712,City A
2024-07-22,21.077765268943423,City C
2024-07-23,22.8400367961321,City B
2024-07-24,20.413055160781006,City A
2024-07-25,15.892327414902361,City C
2024-07-26,20.094610519410974,City B
2024-07-27,19.589829234272578,City A
2024-07-28,15.214209508622949,City A
2024-07-29,25.06986077056081,City C
2024-07-30,11.34861969224957,City C
2024-07-31,22.94371203403753,City B
2024-08-01,21.921617026056225,City B
2024-08-02,25.048559274058572,City A
2024-08-03,14.973440638255706,City A
2024-08-04,20.507035733341056,City B
2024-08-05,30.85582474659083,City C
2024-08-06,23.31037144499853,City C
2024-08-07,20.502906043644817,City A
2024-08-08,22.695806370570985,City A
2024-08-09,20.4308842119006,City C
2024-08-10,30.9544900661992,City B
2024-08-11,24.918180978945898,City A
2024-08-12,19.571925228847515,City A
2024-08-13,21.261657156922606,City A
2024-08-14,18.04601001959493,City A
2024-08-15,26.049250632051525,City A
2024-08-16,12.969476143044947,City A
2024-08-17,11.976307350695064,City C
2024-08-18,27.29357374837997,City C
2024-08-19,30.765598962852913,City B
2024-08-20,22.34152453844796,City C
2024-08-21,20.563689706178685,City C
2024-08-22,23.286338451523886,City B
2024-08-23,16.764732368086204,City A
2024-08-24,20.856217725761063,City C
2024-08-25,20.194543529281074,City C
2024-08-26,23.132821253726803,City B
2024-08-27,12.210007359083018,City B
2024-08-28,17.464826151173312,City C
2024-08-29,24.224978015004186,City A
2024-08-30,16.622030861849684,City A
2024-08-31,15.033193122884324,City B
2024-09-01,30.21036074913477,City B
2024-09-02,20.190590000897,City A
2024-09-03,17.10540930028396,City C
2024-09-04,11.538147812629457,City C
2024-09-05,23.64673173140213,City B
2024-09-06,23.49568076859347,City C
2024-09-07,18.50620199715032,City A
2024-09-08,14.488849045464548,City C
2024-09-09,19.877252881788106,City B
2024-09-10,15.820719662591893,City B
2024-09-11,15.289532055634421,City B
2024-09-12,19.483936242691463,City C
2024-09-13,14.743048006699677,City A
2024-09-14,21.233244776262232,City C
2024-09-15,23.039962547031987,City C
2024-09-16,15.801837764134042,City B
2024-09-17,13.158774523308047,City C
2024-09-18,27.806397994779033,City C
2024-09-19,15.298648820213977,City B
2024-09-20,16.700286474488312,City B
2024-09-21,21.065085837149436,City A
2024-09-22,22.996846862611484,City C
2024-09-23,18.718415531551788,City A
2024-09-24,22.303971638506276,City B
2024-09-25,17.995069210517997,City C
2024-09-26,15.144146675878046,City A
2024-09-27,27.131584303935135,City C
2024-09-28,32.44220807165564,City C
2024-09-29,28.479847665070846,City B
2024-09-30,20.709033195767272,City C
2024-10-01,29.16717680907839,City A
2024-10-02,21.778517578619923,City B
2024-10-03,17.613568647983854,City C
2024-10-04,22.331897871909895,City A
2024-10-05,19.528037467944074,City C
2024-10-06,15.084409081271462,City C
2024-10-07,15.50839014283992,City A
2024-10-08,24.010258693702582,City A
2024-10-09,10.767340091676635,City B
2024-10-10,23.02068370221342,City B
2024-10-11,11.852081986257808,City C
2024-10-12,9.394117775487821,City B
2024-10-13,10.805766981207508,City C
2024-10-14,29.8338198596737,City B
2024-10-15,19.01883017528229,City C
2024-10-16,20.432915900827094,City B
2024-10-17,27.096275229554756,City B
2024-10-18,24.670898742498625,City C
2024-10-19,13.042473652978902,City A
2024-10-20,24.345031714093807,City B
2024-10-21,20.92090632351773,City C
2024-10-22,18.291609512020596,City C
2024-10-23,20.1214545706889,City C
2024-10-24,26.39906010314011,City A
2024-10-25,15.570167589795236,City A
2024-10-26,22.004428395520605,City B
2024-10-27,19.95171381733546,City C
2024-10-28,11.014176923021907,City A
2024-10-29,15.988734141345946,City A
2024-10-30,20.966067766168482,City A
2024-10-31,26.486710445464453,City A
2024-11-01,25.006655086733648,City C
2024-11-02,22.986062522017125,City B
2024-11-03,15.923621694317706,City A
2024-11-04,29.006069954042673,City B
2024-11-05,21.07620233819806,City A
2024-11-06,14.968172391607249,City A
2024-11-07,19.085475095715246,City B
2024-11-08,24.481242126780796,City B
2024-11-09,20.03808749159079,City C
2024-11-10,24.434323432913807,City C
2024-11-11,25.51846978731075,City C
2024-11-12,22.002653422993532,City C
2024-11-13,15.711486884765531,City B
2024-11-14,20.677273315949904,City B
2024-11-15,20.225829279694153,City A
2024-11-16,29.296731669258143,City B
2024-11-17,11.86839031086585,City A
2024-11-18,19.32588774452823,City C
2024-11-19,17.079532266025403,City A
2024-11-20,21.675528100979996,City C
2024-11-21,7.812178204003219,City A
2024-11-22,25.5746227974514,City C
2024-11-23,20.068742436677667,City B
2024-11-24,10.77649418185977,City C
2024-11-25,18.19443432630067,City C
2024-11-26,23.044811708272622,City A
2024-11-27,12.042760622709842,City B
2024-11-28,20.01611108221578,City A
2024-11-29,14.71263176099235,City B
2024-11-30,17.220074840605164,City B
2024-12-01,20.133691913373184,City C
2024-12-02,20.917251267907883,City C
2024-12-03,17.646287509086363,City C
2024-12-04,21.36398194765132,City A
2024-12-05,24.08988803627403,City A
2024-12-06,18.6054286244838,City B
2024-12-07,27.157838787246455,City A
2024-12-08,27.3110708539021,City C
2024-12-09,17.856489672070857,City A
2024-12-10,16.81079721763208,City A
2024-12-11,11.679135074169132,City B
2024-12-12,19.36715334180305,City C
2024-12-13,18.182811099419744,City A
2024-12-14,23.89525610066496,City A
2024-12-15,12.451691969658505,City B
2024-12-16,18.61304304128445,City B
2024-12-17,24.843721965555726,City B
2024-12-18,16.3482145222102,City C
2024-12-19,16.188192316361953,City B
2024-12-20,12.765298326220957,City A
2024-12-21,33.102869230091194,City A
2024-12-22,16.2626341096731,City C
2024-12-23,13.498265838908305,City B
2024-12-24,15.9807479798424,City C
2024-12-25,16.128524597565978,City C
2024-12-26,18.6530511077438,City C
2024-12-27,24.126861160437574,City C
2024-12-28,18.50838415502083,City B
2024-12-29,15.38588342501586,City C
2024-12-30,12.743307509044875,City C
2024-12-31,20.109286791099358,City C
2025-01-01,20.212695370148953,City A
2025-01-02,27.654661755144122,City B
2025-01-03,20.462238677349042,City C
2025-01-04,19.504958443579614,City A
2025-01-05,14.746730817062552,City B
2025-01-06,18.47023712450804,City C
2025-01-07,17.80762770982697,City B
2025-01-08,18.14917917743149,City B
2025-01-09,15.203723036797058,City B
2025-01-10,22.691648016380885,City C
2025-01-11,19.287772912453153,City C
2025-01-12,18.99823259997506,City B
2025-01-13,11.429769419755019,City A
2025-01-14,22.468220437624318,City B
2025-01-15,22.435076629901896,City C
2025-01-16,15.804352985788931,City C
2025-01-17,24.95060691939597,City C
2025-01-18,13.176208849587837,City C
2025-01-19,19.8906504560546,City B
2025-01-20,18.64396330054918,City A
2025-01-21,13.414126055971028,City B
2025-01-22,20.94851306039998,City C
2025-01-23,28.512850761208956,City B
2025-01-24,20.3381711503346,City A
2025-01-25,17.684891229454745,City A
2025-01-26,22.235120784428393,City B
2025-01-27,20.528599977335773,City A
2025-01-28,20.138810658127507,City B
2025-01-29,17.87228893614276,City B
2025-01-30,27.109877796462325,City A
2025-01-31,22.28181681740393,City C
2025-02-01,17.356646705322557,City B
2025-02-02,19.45998081609521,City A
2025-02-03,16.295666478979637,City B
2025-02-04,16.958544249592524,City A
2025-02-05,16.796371379049006,City A
2025-02-06,14.328442031388864,City B
2025-02-07,23.886384818839776,City B
2025-02-08,18.54479268363487,City B
2025-02-09,22.77063789163385,City C
2025-02-10,16.649370511363518,City C
2025-02-11,19.698187528038307,City B
2025-02-12,16.444797016044443,City A
2025-02-13,23.598340852686658,City B
2025-02-14,18.757903466474808,City A
2025-02-15,16.34563207024307,City A
2025-02-16,11.791483855951078,City B
2025-02-17,21.378332746703872,City B
2025-02-18,16.458074738309463,City B
2025-02-19,19.921103914395022,City B
2025-02-20,17.541349459932363,City C
2025-02-21,24.770947904493823,City B
2025-02-22,22.72072376179004,City B
2025-02-23,22.23606043727416,City A
2025-02-24,16.919394383382603,City C
2025-02-25,22.331450217750948,City A
2025-02-26,28.574158043380216,City A
2025-02-27,15.83906982924969,City A
2025-02-28,20.861695696145944,City B
2025-03-01,11.75391512791434,City C
2025-03-02,26.992810460627677,City A
2025-03-03,18.010439507045792,City A
2025-03-04,23.912894404209887,City C
2025-03-05,11.383858746418385,City A
2025-03-06,28.987696935629522,City B
2025-03-07,18.215642359872007,City A
2025-03-08,22.728286617350136,City B
2025-03-09,20.75409103166297,City C
2025-03-10,18.722646069061152,City B
2025-03-11,28.428961513296517,City C
2025-03-12,11.759768968169102,City C
2025-03-13,21.493568299960046,City B
2025-03-14,24.553228361149852,City A
2025-03-15,19.850719391818167,City A
2025-03-16,19.40914607816704,City A
2025-03-17,19.286561439632674,City A
2025-03-18,13.86181789794796,City A
2025-03-19,20.190636920474674,City B
2025-03-20,22.563587617361993,City C
2025-03-21,20.342996137403304,City A
2025-03-22,18.638619494274597,City C
2025-03-23,17.551374888134866,City A
2025-03-24,18.60351665360814,City A
2025-03-25,26.28872108748019,City A
2025-03-26,9.566825102897287,City B
2025-03-27,20.200357282738878,City C
2025-03-28,18.361225413517918,City B
2025-03-29,27.279039759184215,City C
2025-03-30,20.277461127219013,City A
2025-03-31,27.42462799349977,City A
2025-04-01,9.380549909772204,City A
2025-04-02,22.29792452417028,City B
2025-04-03,21.4002893001884,City C
2025-04-04,26.95266983536969,City C
2025-04-05,11.793256955884853,City C
2025-04-06,19.224820959408373,City B
2025-04-07,20.330301308932462,City C
2025-04-08,17.521022527273953,City C
2025-04-09,26.0828885687147,City B
2025-04-10,18.30658907277301,City B
2025-04-11,30.17381272010577,City C
2025-04-12,25.27088954469461,City C
2025-04-13,24.754168485018997,City B
2025-04-14,22.796494906954422,City B
2025-04-15,14.68152204487226,City B
2025-04-16,17.844518312446215,City B
2025-04-17,22.86375683428608,City B
2025-04-18,23.387785167938585,City B
2025-04-19,26.53591922540629,City A
2025-04-20,17.662794951870467,City C
2025-04-21,15.699233075376684,City C
2025-04-22,24.295520963927654,City C
2025-04-23,15.951867119799436,City B
2025-04-24,24.366559180352063,City A
2025-04-25,25.99868088207519,City C
2025-04-26,22.280765179135276,City A
2025-04-27,18.21210484015701,City A
2025-04-28,20.205411130719398,City B
2025-04-29,22.967329598016196,City C
2025-04-30,20.050927593560367,City A
2025-05-01,30.991481693352462,City B
2025-05-02,15.046645346864254,City C
2025-05-03,14.986657063151046,City B
2025-05-04,15.115523066323373,City A
2025-05-05,17.05210038727392,City C
2025-05-06,9.105342399025453,City C
2025-05-07,16.851747865299092,City C
2025-05-08,16.733576490360555,City C
2025-05-09,20.392570125870883,City C
2025-05-10,22.089002916030406,City B
2025-05-11,13.79891831796115,City C
2025-05-12,24.500271213820362,City B
2025-05-13,29.011211148952736,City C
2025-05-14,18.95857448452502,City A
2025-05-15,27.87185618737786,City B
2025-05-16,20.994947472025938,City A
2025-05-17,29.943659592976957,City B
2025-05-18,25.58641732844095,City C
2025-05-19,12.180476825801168,City C
2025-05-20,20.093136853306778,City B
2025-05-21,25.271624874520388,City C
2025-05-22,20.152732905203084,City B
2025-05-23,19.815582345774665,City B
2025-05-24,26.34882375157152,City C
2025-05-25,16.45072908926948,City C
2025-05-26,20.087578066391092,City C
2025-05-27,21.618128823045595,City B
2025-05-28,18.33104519823218,City A
2025-05-29,19.899354480612313,City B
2025-05-30,23.875116316120852,City B
2025-05-31,22.16418810749997,City C
2025-06-01,15.956412340102332,City C
2025-06-02,14.47938007100369,City C
2025-06-03,16.05448909871675,City A
2025-06-04,20.006242278942434,City A
2025-06-05,19.200301061214788,City B
2025-06-06,15.840212533914375,City B
2025-06-07,17.00924773741757,City B
2025-06-08,12.399803574039682,City A
2025-06-09,22.08926851608663,City A
2025-06-10,19.799906373241836,City B
2025-06-11,13.70106328297365,City B
2025-06-12,20.143102520938914,City C
2025-06-13,26.713110052551766,City A
2025-06-14,16.300320735173703,City B
2025-06-15,26.575688328604862,City B
2025-06-16,18.38271263758288,City A
2025-06-17,20.989140839249337,City C
2025-06-18,20.488754012110928,City C
2025-06-19,27.00761708002623,City A
2025-06-20,20.79216923392766,City B
2025-06-21,14.290492903980766,City A
2025-06-22,13.445148147793939,City B
2025-06-23,12.33539473284936,City A
2025-06-24,11.440149179528893,City C
2025-06-25,20.230675294778425,City B
2025-06-26,15.208127598867193,City B
2025-06-27,19.595941935281296,City C
2025-06-28,16.480704820047766,City C
2025-06-29,16.146078496467172,City C
2025-06-30,17.595773295636356,City B
2025-07-01,23.517927773216943,City C
2025-07-02,24.645725738843456,City C
2025-07-03,21.855862763245195,City B
2025-07-04,15.050887252264403,City C
2025-07-05,23.21815637726669,City A
2025-07-06,23.44448333303966,City A
2025-07-07,21.373236018062222,City A
2025-07-08,16.981897819904546,City C
2025-07-09,23.5442978768357,City B
2025-07-10,22.114092873383306,City C
2025-07-11,4.4157170420043705,City A
2025-07-12,23.22226016705521,City C
2025-07-13,10.431286645692465,City C
2025-07-14,23.317807882956906,City B
2025-07-15,19.229638007875824,City A
2025-07-16,25.968058403745992,City A
2025-07-17,19.50919394397035,City A
2025-07-18,15.566928699719437,City C
2025-07-19,19.26323167708578,City A
2025-07-20,25.299031474668872,City C
2025-07-21,20.131233089307937,City A
2025-07-22,19.428324200638116,City B
2025-07-23,23.717767577541686,City A
2025-07-24,21.051796833149066,City A
2025-07-25,19.97036297083384,City B
2025-07-26,26.830300342016656,City C
2025-07-27,27.775570160295338,City A
2025-07-28,23.066631131643504,City A
2025-07-29,18.570204242574135,City B
2025-07-30,27.484554967604137,City B
2025-07-31,25.915597786658537,City C
2025-08-01,23.594485827641456,City B
2025-08-02,13.919617096270695,City A
2025-08-03,20.703359516539805,City A
2025-08-04,16.281639126495634,City C
2025-08-05,19.204938742228205,City B
2025-08-06,21.200284646483592,City C
2025-08-07,20.50079704045312,City B
2025-08-08,17.624124470853758,City A
2025-08-09,26.36476874459955,City A
2025-08-10,11.519343665842284,City C
2025-08-11,23.650917655648072,City B
2025-08-12,10.71258364202731,City A
2025-08-13,21.912990683617316,City A
2025-08-14,15.56547836858062,City B
2025-08-15,24.39151878866265,City C
2025-08-16,20.432262620037967,City C
2025-08-17,21.238531892334123,City C
2025-08-18,14.908603372165743,City C
2025-08-19,16.727149325012082,City C
2025-08-20,21.036086967054768,City A
2025-08-21,22.91784963454652,City B
2025-08-22,34.645481208819305,City C
2025-08-23,21.114291615517434,City A
2025-08-24,24.88018762684463,City C
2025-08-25,12.215330337453697,City C
2025-08-26,13.350540693329686,City A
2025-08-27,18.22252612695774,City C
2025-08-28,14.012861521807167,City B
2025-08-29,27.43199626733192,City C
2025-08-30,17.948906536098356,City A
2025-08-31,26.910909441965693,City B
2025-09-01,27.433912370428153,City A
2025-09-02,20.213898599417835,City C
2025-09-03,22.508998769038193,City B
2025-09-04,19.719502633295484,City A
2025-09-05,22.692185001772692,City C
2025-09-06,22.41670925890286,City A
2025-09-07,19.381751870539848,City C
2025-09-08,22.524849907314202,City B
2025-09-09,28.61848137833631,City C
2025-09-10,23.56508114855469,City B
2025-09-11,21.628998068203128,City A
2025-09-12,20.623847605216064,City B
2025-09-13,14.936634381157045,City A
2025-09-14,14.863515614622688,City C
2025-09-15,21.616782657401295,City C
2025-09-16,13.153044379764214,City B
2025-09-17,16.168362005182082,City C
2025-09-18,26.407556701820667,City A
2025-09-19,29.57114848531407,City C
2025-09-20,11.670219616011408,City C
2025-09-21,28.13324781150791,City A
2025-09-22,18.942808545772216,City B
2025-09-23,19.924974564843176,City C
2025-09-24,19.43294184678633,City C
2025-09-25,25.402720635127437,City C
2025-09-26,11.961617104784114,City C
2025-09-27,22.280818056775665,City C
2025-09-28,15.275649013059946,City B
2025-09-29,22.853942646907868,City B
2025-09-30,27.713981691465257,City A
2025-10-01,19.9979133679369,City B
2025-10-02,21.870775429854014,City A
2025-10-03,22.047758891188458,City B
2025-10-04,16.002032501647548,City A
2025-10-05,27.55819674942159,City A
2025-10-06,28.532341236304944,City C
2025-10-07,23.508916860585146,City A
2025-10-08,20.366427160038228,City C
2025-10-09,17.69053092322858,City A
2025-10-10,16.86754888425456,City A
2025-10-11,28.55418291273328,City C
2025-10-12,27.072075213645117,City B
2025-10-13,19.68169255605225,City B
2025-10-14,12.10034735164438,City B
2025-10-15,5.839940650455064,City C
2025-10-16,14.5828666986786,City C
2025-10-17,19.346898020024405,City B
2025-10-18,27.003445172215006,City C
2025-10-19,16.741718954711097,City C
2025-10-20,22.52407728170251,City B
2025-10-21,26.515904808242162,City B
2025-10-22,20.64268158428024,City B
2025-10-23,19.287760656055795,City B
2025-10-24,13.45618242880696,City B
2025-10-25,13.987623458977836,City B
2025-10-26,22.080498172079118,City C
2025-10-27,18.995462333995366,City C
2025-10-28,20.612656588266507,City A
2025-10-29,19.763611421518764,City C
2025-10-30,23.32072024679325,City A
2025-10-31,16.076562942852775,City B
2025-11-01,18.322096782084166,City A
2025-11-02,29.48091114316572,City B
2025-11-03,16.001069308071145,City A
2025-11-04,18.59212284599949,City C
2025-11-05,17.053066490107152,City B
2025-11-06,22.22390681203625,City B
2025-11-07,25.111961612210347,City C
2025-11-08,17.508941907069453,City A
2025-11-09,17.842928294476575,City C
2025-11-10,18.60509197348485,City C
2025-11-11,22.649168917374787,City B
2025-11-12,16.303023487449025,City B
2025-11-13,18.120200170143704,City A
2025-11-14,8.139030642434923,City C
2025-11-15,13.091274952525074,City B
2025-11-16,19.43778121990356,City B
2025-11-17,24.489320866015607,City A
2025-11-18,21.475378916509314,City A
2025-11-19,14.506157716663502,City A
2025-11-20,12.99871895936029,City C
2025-11-21,20.873400464490842,City A
2025-11-22,11.735981788735781,City C
2025-11-23,25.329634093584446,City C
2025-11-24,20.319480958250892,City C
2025-11-25,11.96339920382971,City B
2025-11-26,15.170230705790651,City A
2025-11-27,16.378443403844386,City C
2025-11-28,16.134037448882808,City B
2025-11-29,12.550334958892538,City C
2025-11-30,15.626687390055775,City A
2025-12-01,16.57799221929787,City A
2025-12-02,16.44357122194781,City C
2025-12-03,25.639783124666902,City A
2025-12-04,20.524139014136072,City B
2025-12-05,15.033713912812239,City B
2025-12-06,18.32689197022939,City A
2025-12-07,15.60221451344308,City C
2025-12-08,18.499966704941215,City C
2025-12-09,24.377545765706916,City C
2025-12-10,21.261353903060627,City B
2025-12-11,31.428005907640333,City A
2025-12-12,21.879637128837402,City B
2025-12-13,15.432027450114465,City A
2025-12-14,24.048703654072238,City A
2025-12-15,25.399656085712678,City B
2025-12-16,25.47083495721972,City B
2025-12-17,14.528795234824543,City A
2025-12-18,19.26181292742581,City C
2025-12-19,25.659059784142265,City A
2025-12-20,11.576355205630295,City B
2025-12-21,17.50291619488981,City A
2025-12-22,12.865311572865043,City A
2025-12-23,15.337148850514934,City A
2025-12-24,14.937714236280968,City B
2025-12-25,26.252849162717176,City C
2025-12-26,18.827309825456247,City C
2025-12-27,15.683222093291088,City C
2025-12-28,14.821971343077527,City B
2025-12-29,20.70833582435765,City B
2025-12-30,19.944321863296665,City C
2025-12-31,26.720371873367135,City A
2026-01-01,22.500083479286513,City A
2026-01-02,12.841011109674813,City B
2026-01-03,16.855096462043658,City B
2026-01-04,25.350362560354885,City A
2026-01-05,16.894586511493113,City B
2026-01-06,28.672860874618543,City B
2026-01-07,14.508552843376266,City A
2026-01-08,22.86306676520395,City C
2026-01-09,15.693922233006791,City A
2026-01-10,17.452024335268213,City C
2026-01-11,25.49290824115573,City C
2026-01-12,19.364664185807417,City C
2026-01-13,24.067261225570533,City A
2026-01-14,22.366452974573996,City B
2026-01-15,23.769328417811504,City A
2026-01-16,15.559058944572435,City A
2026-01-17,18.892128008979995,City B
2026-01-18,22.12126309050435,City A
2026-01-19,15.754635636531699,City B
2026-01-20,28.147500216161642,City B
2026-01-21,16.11385978922433,City C
2026-01-22,18.499982115311024,City B
2026-01-23,14.967204676028812,City C
2026-01-24,9.283459673806558,City C
2026-01-25,28.98459261287464,City B
2026-01-26,18.978305315484764,City B
2026-01-27,17.7604258079223,City B
2026-01-28,19.006424691646007,City B
2026-01-29,27.099319860982177,City B
2026-01-30,15.174466959677915,City A
2026-01-31,23.397839328825413,City B
2026-02-01,17.881058757252617,City C
2026-02-02,17.01664572230845,City A
2026-02-03,22.835291062600913,City B
2026-02-04,24.941202868713486,City B
2026-02-05,17.430485248600423,City C
2026-02-06,16.15575420162595,City C
2026-02-07,14.154521263389864,City A
2026-02-08,25.51751883364188,City A
2026-02-09,17.123720025969412,City B
2026-02-10,10.754346363622744,City A
2026-02-11,27.04976069198073,City A
2026-02-12,13.15070249023529,City B
2026-02-13,23.897302656295306,City A
2026-02-14,20.917143233337622,City C
2026-02-15,21.439577161076393,City B
2026-02-16,17.07812362344339,City B
2026-02-17,21.82795730112318,City B
2026-02-18,11.661100535578813,City A
2026-02-19,22.940188743699064,City B
2026-02-20,27.785050207660802,City C
2026-02-21,24.42013598713163,City A
2026-02-22,9.902299573066394,City C
2026-02-23,15.078954988635758,City A
2026-02-24,19.061025390125966,City C
2026-02-25,22.434686524699664,City B
2026-02-26,19.466736631698875,City B
2026-02-27,17.53392806444751,City A
2026-02-28,22.976501538461463,City B
2026-03-01,25.82075883112483,City A
2026-03-02,18.838529964067014,City B
2026-03-03,23.644649336926197,City A
2026-03-04,7.104746274052626,City A
2026-03-05,15.312453069456353,City C
2026-03-06,18.39370531470995,City B
2026-03-07,17.55716889622687,City C
2026-03-08,21.663991087022275,City B
2026-03-09,25.0687527374913,City B
2026-03-10,22.533345130141942,City B
2026-03-11,16.888872641224722,City C
2026-03-12,12.38615954747907,City C
2026-03-13,22.784820602894435,City C
2026-03-14,10.80911630164994,City B
2026-03-15,23.265186417032144,City A
2026-03-16,19.05775458934966,City B
2026-03-17,14.120825060308857,City B
2026-03-18,21.436286562333965,City A
2026-03-19,19.985619486704994,City B
2026-03-20,19.817013535418766,City C
2026-03-21,19.57888351736303,City C
2026-03-22,22.097620542130706,City C
2026-03-23,24.62217010979255,City C
2026-03-24,22.48307599241926,City A
2026-03-25,25.06066594911155,City C
2026-03-26,19.779301405760968,City B
2026-03-27,28.092296621159875,City B
2026-03-28,22.855549110649115,City C
2026-03-29,17.281529851586114,City A
2026-03-30,14.530524716327974,City B
2026-03-31,21.0289840186704,City A
2026-04-01,13.467392385386995,City A
2026-04-02,15.133120162216258,City C
2026-04-03,21.195435401867996,City C
2026-04-04,16.96056276859023,City B
2026-04-05,15.333418798865388,City A
2026-04-06,19.82762476955801,City A
2026-04-07,20.36338949551895,City C
2026-04-08,18.97082987390631,City A
2026-04-09,18.112265404703557,City B
2026-04-10,24.273213643562244,City C
2026-04-11,21.712136756434138,City A
2026-04-12,18.88286943902652,City A
2026-04-13,32.32160966757682,City C
2026-04-14,20.969158684642064,City C
2026-04-15,25.66002566838665,City C
2026-04-16,17.195094984341218,City A
2026-04-17,13.18529526395995,City C
2026-04-18,16.04121742178268,City B
2026-04-19,18.65995108300944,City A
2026-04-20,17.516958951352414,City A
2026-04-21,26.681930911613968,City C
2026-04-22,19.39979438951946,City A
2026-04-23,22.3073443872057,City B
2026-04-24,19.767594219835548,City B
2026-04-25,17.83222833633416,City A
2026-04-26,20.189980067267577,City C
2026-04-27,28.57025734885366,City C
2026-04-28,16.160257041315923,City B
2026-04-29,23.834952252797756,City A
2026-04-30,14.869963741871091,City A
2026-05-01,17.701867788652805,City B
2026-05-02,20.01791602977292,City B
2026-05-03,21.631875448634954,City B
2026-05-04,27.41564313986907,City A
2026-05-05,19.749586792677324,City B
2026-05-06,15.781921967320368,City B
2026-05-07,23.250209865253847,City C
2026-05-08,18.17915095542122,City B
2026-05-09,21.193407854659178,City A
2026-05-10,19.41888780231124,City A
2026-05-11,10.282715743565888,City A
2026-05-12,22.541495927969866,City B
2026-05-13,22.916840034106492,City A
2026-05-14,24.63302384154303,City A
2026-05-15,29.00231381230114,City B
2026-05-16,14.02448113268262,City B
2026-05-17,22.5825372214088,City C
2026-05-18,22.046474983204778,City C
