ClientID,Industry,MonthlySpend,TicketsRaised,SLACompliance,CSAT,OnboardingScore,RenewalLikelihood,AccountAgeMonths,Region,IsEnterprise,Churned
11668,Manufacturing,16747.71740968903,9.0,84.6955351965041,2.5625528194673945,92.72516467075218,0.28665444235331694,1,APAC,0,0
11669,Healthcare,57541.17211236222,7.0,99.61191412704623,3.852572552186488,71.57657210171999,0.8287755739320872,17,Latin America,0,0
11670,Finance,12600.937695048837,10.0,78.5052372011943,2.784690509572523,48.644837928457115,0.25354782845115004,20,Latin America,0,0
11671,Healthcare,35515.02794715188,6.0,85.8409091468552,3.5900208327145835,78.57179949410529,0.5537955299009005,59,Europe,0,1
11672,Tech,74437.49547351418,10.0,90.46973735823974,4.477813292145041,71.20316449223282,0.39580800211793477,13,APAC,1,0
11673,Manufacturing,41273.26949911919,11.0,73.75677798799701,2.8561518656510003,41.69101283876394,0.9022386172400634,47,APAC,0,1
11674,Manufacturing,32391.80053386541,8.0,80.62719172439606,4.8395258719312135,63.95459228359745,0.7531573984614046,50,North America,1,1
11675,Manufacturing,47030.93406522977,11.0,94.05066147991978,4.721261730978512,87.08727957657466,0.6248067372259403,40,Europe,0,0
11676,Healthcare,,7.0,77.1027470379949,3.537262677166746,73.32542520532643,0.700816580517017,7,Europe,1,0
11677,Tech,22524.766291909607,10.0,84.7987109471082,2.5149371018148416,56.92246757575183,0.599545447109368,55,Latin America,0,0
11678,Finance,34230.351325409836,7.0,88.91891817948914,4.474362066686215,95.71850580295299,0.3107007089145575,51,Latin America,0,0
11679,Finance,72461.4752476944,8.0,,4.702239508530708,54.2667422826316,0.7318240099974038,2,Europe,1,0
11680,Healthcare,77865.53515306598,9.0,91.84931326143477,2.9368452308885815,55.16416041595697,0.5695054642021186,14,APAC,0,0
11681,Manufacturing,48448.53163564574,5.0,95.97931951128834,4.790480522041393,61.27836077681579,0.6757319534920505,17,North America,0,0
11682,Retail,31414.209462100363,7.0,81.78578329100912,4.78524319323674,93.67227167536771,0.2339012479829525,1,Latin America,1,0
11683,Healthcare,81437.65252713738,13.0,91.19895777891568,3.678227127585476,70.45752372553098,0.30652609442243983,1,North America,0,1
11684,Healthcare,73916.63587623795,,91.96523943310754,4.495087026994605,80.93074355354973,0.6420278569489928,26,Europe,1,0
11685,Tech,60184.20481643349,9.0,79.00822390380971,3.612369945679971,98.57585035061683,0.544571677312212,46,APAC,0,0
11686,Finance,37813.9647659387,9.0,99.04473850634923,3.9101156647965447,86.99777781354186,0.37015525171524055,13,North America,0,0
11687,Healthcare,49264.55988742945,7.0,95.95657520566186,3.2995975245244082,50.356007119065595,0.3805706904001661,34,Middle East,0,0
11688,Healthcare,47594.598784327536,9.0,78.69583986098692,2.898673363302061,87.3012357423986,0.6737437344169569,62,Europe,0,1
11689,Manufacturing,54962.769569233664,8.0,90.25206030060963,4.36634145953508,84.90022895356114,0.24422527019680548,51,APAC,0,0
11690,Manufacturing,71765.02157197005,6.0,91.53401903377882,2.5034821112978394,53.957019668633535,0.5256937581676799,41,Europe,0,0
11691,Retail,63191.25561706105,7.0,82.94450908826138,3.9488817241219536,59.52098985325696,0.592327628544957,55,Europe,1,0
11692,Tech,33839.35884522863,8.0,95.91229857822898,4.66171506594616,82.6076943917846,0.43110695205675054,28,North America,1,0
11693,Retail,70647.44675029306,12.0,90.7068806052712,3.053193216941126,54.30358564407152,0.8154123713692523,61,North America,1,0
11694,Manufacturing,54696.98210019733,2.0,89.74464055458154,3.332248641995006,52.49121214015716,0.2425771869266326,7,Middle East,0,0
11695,Finance,60305.98693788375,8.0,76.62521116854154,3.9687146321611566,82.20836632781987,0.8493370889352132,2,Latin America,0,1
11696,Manufacturing,71998.11288917904,6.0,82.23526934048748,3.11717561632785,92.83572956918582,0.7424472446658281,2,Middle East,0,0
11697,Tech,33326.29625729674,5.0,83.0176746739705,4.618717143326958,44.5010009573272,0.5346907841998976,28,APAC,0,0
11698,Manufacturing,49462.61631940305,,,3.4165079177813875,66.75446411548677,0.8933505426593809,54,APAC,1,1
11699,Tech,42028.18172961177,8.0,88.55183635772657,3.9540342995497157,76.43051321974048,0.7266787223710376,58,Europe,1,0
11700,Tech,26482.108619518163,12.0,72.57581771878802,3.065302868998022,80.57660714992409,0.8982840122442828,47,North America,0,0
11701,Tech,55200.6496640738,7.0,79.2309385566172,2.603465842477464,99.77175474248975,0.5544423345616747,61,Europe,0,0
11702,Tech,87673.34827376634,7.0,84.19142513384637,2.9342506650341518,80.96151761900325,0.5397298257465396,40,Latin America,1,0
11703,Tech,22398.833832413708,5.0,92.1019883757098,2.615497344022008,77.20924677982924,0.598056973584634,18,Europe,0,0
11704,Finance,49515.79083425795,7.0,92.30707390239021,3.6715097490330484,99.38404913854012,0.249070027989352,14,APAC,1,1
11705,Retail,59608.144026121605,6.0,84.7162992571491,,43.64008842269103,0.8813706885024772,25,APAC,1,0
11706,Healthcare,51846.17302484272,12.0,73.50797146782033,2.611688019213632,44.46621376918589,0.700787788731388,10,Middle East,0,1
11707,Retail,,11.0,78.78710210118517,,73.64095158544505,0.6631892584320265,48,Europe,0,0
11708,Tech,30511.754548312638,3.0,77.64077146741208,3.7138125670258773,61.51987686097545,0.8948476523529227,48,North America,1,0
11709,Finance,53491.80114410246,12.0,93.43079230924724,4.49794983050244,45.801850824823354,0.9452278832062899,61,Latin America,1,0
11710,Manufacturing,38648.5403447611,2.0,,4.070022947289298,58.386933765567434,0.32254504299385767,53,Latin America,0,0
11711,Finance,17151.174425321697,10.0,83.94763667185576,2.7617755502596735,80.46126924445863,0.7617477386787677,9,North America,0,1
11712,Tech,67918.88330770595,8.0,90.1215641054317,4.718855684603737,92.83689782119781,0.6349588808662896,11,Latin America,1,0
11713,Finance,64375.78729763064,5.0,98.94358458850111,,45.65946859939325,0.5457478914427096,27,North America,0,0
11714,Finance,50774.914652766194,10.0,99.9772174067332,3.312392069623652,72.40870374904625,0.9332094512353593,59,North America,0,0
11715,Tech,53436.12032308554,7.0,98.58766430666317,4.040044479703406,57.766933887785314,0.8376972583663349,58,Middle East,0,0
11716,Finance,66114.77019073343,4.0,91.54727035760605,3.7308178754617796,80.03956979762839,0.7225624880701018,13,Europe,0,0
11717,Healthcare,53365.09485167124,13.0,92.39322499066274,4.8550594215745555,72.96708966745041,0.48700712539260466,65,APAC,0,0
11718,Healthcare,63560.26332141971,12.0,92.77630292827052,3.7718713323718394,95.60266036133076,0.6995306031160133,11,APAC,0,0
11719,Finance,45537.766986892246,8.0,95.8781462963887,4.89991453428016,42.26103321699328,0.5987705926695528,57,Europe,0,1
11720,Manufacturing,69679.7560786092,12.0,98.55356388556623,2.9983563763255154,68.20223649640849,0.38702633730702407,67,Latin America,0,1
11721,Tech,54811.785888990256,4.0,83.37118433560983,3.3638418942392,51.565573321042535,0.5377859923592556,66,North America,1,0
11722,Healthcare,52910.77915408811,7.0,82.4953263412638,4.4533631002403435,72.20690251985474,0.35915897607628433,24,APAC,0,1
11723,Manufacturing,30949.08366931952,6.0,83.81393387135893,4.459026838983419,91.2147606440106,0.5753152199038885,49,Middle East,0,1
11724,Finance,54304.33781452563,12.0,,4.3304581848917625,94.67899166716352,0.7401785569588404,40,Latin America,0,0
11725,Manufacturing,37520.67623758323,8.0,93.26336188833294,4.649028661663261,63.893899793032105,0.22748466786434673,70,Middle East,0,0
11726,Retail,40425.75910207259,8.0,96.11633172703988,4.25636543235953,88.70683139594954,0.774034781988989,2,APAC,1,0
11727,Healthcare,37769.36557525818,9.0,83.68632262847817,4.090212861180585,56.83048448353033,0.21499549400625748,54,Europe,0,0
11728,Finance,34006.476021511626,9.0,80.90117878540389,,,0.587958277219494,15,Europe,0,0
11729,Tech,81871.57104525442,3.0,99.50057844106679,3.667719358323317,91.31434345137814,0.6301075303626226,48,Middle East,1,1
11730,Finance,69970.08592982605,5.0,76.95662863021678,3.5154037330106043,47.16473454439688,0.7709325947208432,54,Latin America,1,0
11731,Tech,78805.51253216392,6.0,76.66014505757431,4.050529499259551,41.056667401776906,0.7707716175056127,46,APAC,0,0
11732,Finance,31656.574706666543,8.0,91.46222364479488,3.5166598230824837,61.22785980207692,0.5130915843821797,57,North America,1,0
11733,Manufacturing,51068.806248663386,15.0,75.38971886807927,2.8687357852164923,62.762799377497444,0.249779383173826,55,Europe,1,0
11734,Manufacturing,30597.385621938563,4.0,81.98226999238368,,44.63321024633635,0.720125114581863,60,Middle East,1,1
11735,Manufacturing,39564.57684204404,12.0,78.77160466942756,,88.85095878906826,0.5832395055443136,30,APAC,0,0
11736,Retail,36228.09524875138,6.0,75.06131370270846,2.5618472688447076,64.3355638125,0.4497938424973261,28,Latin America,1,0
11737,Tech,68593.76009662342,,87.3912171729368,2.7636681545141313,69.39541682617566,0.3761553370647428,52,North America,0,0
11738,Manufacturing,,11.0,,3.6132621866139667,55.8775160771699,0.2898186598328568,41,North America,1,1
11739,Retail,66025.69000541024,3.0,83.86702518545339,3.1573156672609493,70.69040514079586,0.42135687290645396,21,Europe,0,1
11740,Tech,,10.0,75.87589014476548,3.514622251005365,86.00388343704002,0.5438672188439697,42,North America,0,1
11741,Finance,84554.58128157182,10.0,93.0360040801527,2.7936184539847084,94.37096293003101,0.5582068761344392,13,APAC,0,0
11742,Retail,27808.33665290414,6.0,79.44136250352237,2.827267342118435,98.23177604410895,0.6370541985610896,45,Europe,0,1
11743,Healthcare,68888.49859680198,2.0,80.28154537080697,4.5016447718127885,65.60343547608184,0.47185142701553795,54,Europe,0,0
11744,Retail,67196.61305601092,7.0,77.56461886300337,4.39777186025076,99.40203152610755,0.8899234019290974,19,Europe,0,0
11745,Retail,35399.31742959448,4.0,83.03210716357101,2.7606321643115357,57.697342703360874,0.5719022098119635,27,APAC,1,0
11746,Tech,65107.00004709739,14.0,83.90729881716015,4.16947603724755,40.418556117103606,0.5177937800888417,40,Middle East,1,0
11747,Finance,55042.17444539343,15.0,85.89000748988545,4.023278308388708,86.05702263385808,0.2361259762636123,7,North America,0,0
11748,Healthcare,46587.85610069888,7.0,99.02704845945819,4.283406806700574,50.706138912471914,0.6492613115996628,25,North America,1,0
11749,Manufacturing,37640.967695420004,11.0,97.1407542413711,3.6861222614061853,43.14729028743177,0.6521517020500389,49,Middle East,1,0
11750,Manufacturing,39213.35822826221,7.0,88.2817789296116,3.174967068833602,95.44053535586193,0.6374672225230273,36,Europe,0,1
11751,Retail,80747.18143678889,11.0,71.16710403289292,4.15919792339132,87.5086498298192,0.8656976882061653,71,Latin America,1,0
11752,Tech,50010.24228436224,9.0,88.36781022630204,3.4283935663070553,46.159888092295375,0.7721756244419675,24,APAC,1,1
11753,Tech,61731.95002297188,11.0,72.69005820292348,3.0473822525304013,86.61460914306,0.8505542146943201,61,Europe,0,0
11754,Manufacturing,38136.5092749867,8.0,91.31032715556242,3.521572534298208,90.63998184561979,0.24456691768244804,69,Europe,0,0
11755,Healthcare,38302.20580667542,8.0,81.70232939742792,4.408174589002385,94.31809991095426,0.4385948241911315,52,Europe,0,0
11756,Finance,66229.77213874913,12.0,95.13089474705556,3.6894829913405047,72.62164404798159,0.4390339577710285,36,North America,1,0
11757,Healthcare,29756.356826727017,3.0,98.27587735795392,3.2496606585835552,82.20472423168576,0.692783793326465,51,North America,0,1
11758,Finance,43771.79348142093,11.0,82.51331024396828,4.57967153705957,85.73435673766065,0.5364612865283827,33,Latin America,1,0
11759,Manufacturing,50510.41116608348,13.0,83.81665886421239,4.704109387952337,81.31833610936641,0.7831044524390314,53,APAC,0,0
11760,Finance,51670.589027600785,4.0,87.70442743038551,3.583126059431687,78.81001721833562,0.48832292499177105,38,Europe,1,0
11761,Tech,47313.600724757656,7.0,75.91398165574151,3.436720051817237,72.85355516667302,0.36620568298430656,44,North America,1,0
11762,Retail,55937.29671643885,12.0,97.81998522485084,4.031747367547412,68.75172725173417,0.4182133012207088,5,Middle East,1,0
11763,Retail,60392.836337267174,8.0,82.98999779504118,2.6449361151447826,99.76750117388983,0.3368522946131108,31,North America,1,1
11764,Manufacturing,61019.56318188995,7.0,75.00461007748022,4.228307901418993,60.25364682532938,0.34841951882217503,9,Europe,0,0
11765,Tech,35212.9428699826,14.0,92.88195500256651,4.455719013443117,45.29612622667292,0.3626291865729886,32,Europe,1,0
11766,Healthcare,45737.673531068045,8.0,76.57454117331956,3.493604818142929,85.90221790021766,0.2120710336304184,41,North America,1,0
11767,Tech,67921.44292815407,6.0,74.30587825215565,2.936539625018491,52.82946267216965,0.7370660260719091,5,Middle East,1,0
11768,Retail,63419.70781360808,8.0,86.88616226482021,2.5720459378521587,71.96160157712234,0.49970175670335165,51,Middle East,1,1
11769,Retail,29407.10822778404,9.0,90.14485765874772,4.09311399871775,45.74809099603424,0.2170034989113717,54,Europe,0,0
11770,Tech,55272.19850528303,6.0,87.08688221994748,3.1724835165872745,77.15703164900744,0.47750565834938025,28,North America,1,0
11771,Tech,20326.621259377847,5.0,89.6953194684209,3.6597239678032105,,0.879026095336559,43,APAC,0,0
11772,Retail,50704.02353090554,10.0,73.46572036923233,3.465888804143827,83.36228275641747,0.5834332377255835,12,APAC,0,0
11773,Healthcare,78466.50525118965,10.0,84.28054113652323,2.937211989868657,52.87208669359681,0.9400640085097629,69,Europe,0,0
11774,Manufacturing,35781.609240965205,6.0,80.71055932265624,3.7709216711517604,98.26828271733164,0.6049695739085421,17,Middle East,0,0
11775,Manufacturing,37485.15431762627,13.0,99.20105848720365,3.6489838068518448,58.42521586147289,0.922099249288298,8,APAC,1,1
11776,Tech,61460.44672359289,5.0,71.48871802538402,4.060369057174581,66.19689918948126,0.35135054660330955,18,North America,1,0
11777,Manufacturing,26857.97727185531,7.0,78.94882609179768,3.129712486324467,69.88702122236805,0.4174511095395257,10,Latin America,1,1
11778,Retail,40508.67455172441,6.0,98.25586582275166,3.0365976996335142,99.44312460240837,0.724977582634821,39,Latin America,1,0
11779,Retail,58946.61706372629,19.0,99.50488549552989,4.535862649391181,44.13348404315099,0.940116212749585,41,Middle East,1,0
11780,Tech,40485.712284658955,5.0,94.747048231814,,81.8036976661342,0.818973058264532,44,Latin America,1,0
11781,Tech,46460.45019183543,,72.27994732049228,4.430516129228908,61.715852541564146,0.6152789575068134,69,North America,1,1
11782,Tech,61162.78565472552,11.0,86.84065085030622,2.8082245293875703,44.69951914614636,0.26386446076918646,43,Europe,0,0
11783,Healthcare,56323.19125304842,8.0,82.00368978011402,3.0600991083175444,96.10189945797138,0.4732843324998455,47,Europe,0,0
11784,Manufacturing,54002.27594443103,13.0,94.19357703086204,3.9388287905090995,75.39149914858392,0.264819275447443,48,North America,1,1
11785,Tech,44913.16581094942,,71.65072706714,4.643003367182271,85.21108045532654,0.43346102139987835,19,Europe,1,0
11786,Finance,55550.91672903433,9.0,75.91386254934106,4.730286607921175,54.42312613427678,0.39409407549899345,21,North America,1,0
11787,Finance,48144.00979850365,12.0,84.67585198667888,4.5797749056373185,85.69245535776543,0.4914164724775388,3,North America,1,0
11788,Retail,56867.08414888677,11.0,74.72942988843481,2.6084948652110684,89.70852640139299,0.8279574424924392,56,Latin America,1,0
11789,Manufacturing,42546.01962323033,6.0,90.78145428082894,,65.84976383286858,0.31278250348278513,43,Latin America,0,0
11790,Tech,47261.46538430688,3.0,94.62301663419395,4.747727943802705,74.31738836487793,0.4295479616402057,1,Middle East,0,0
11791,Finance,35150.63311171979,6.0,91.1355968088293,2.64187272538163,98.31235209577328,0.39583793324120564,36,Latin America,1,0
11792,Manufacturing,49474.88584990646,5.0,83.20851140919947,3.5407022344424703,90.80377850246553,0.4221062353526809,6,Europe,0,0
11793,Retail,37834.98704556733,8.0,96.35162998757939,3.8415258082417543,66.69100366408986,0.4704676061053192,46,Latin America,1,0
11794,Healthcare,33289.303247570104,7.0,74.13058395159825,3.081875932208749,79.87443152535076,0.38323381245022886,23,North America,1,1
11795,Manufacturing,53879.91721783082,4.0,77.81015751697026,3.7917141400927763,87.05388860815079,0.9069359541673423,20,Latin America,0,0
11796,Manufacturing,53191.0966378649,5.0,84.68619055756909,4.714889469902662,41.45972923469491,0.515076285434491,53,Europe,0,1
11797,Healthcare,61743.10602422859,11.0,71.84015796637756,4.667356265864411,75.30195919751623,0.28558494889795116,38,Middle East,1,0
11798,Manufacturing,43533.116456373515,,72.87057344699642,4.849593203143702,99.0717168047625,0.5507439575204907,35,APAC,0,0
11799,Retail,56120.792702551335,,81.92330115167117,3.710274495986355,96.83083898957989,0.33832392639601905,34,North America,0,0
11800,Retail,58261.963584104946,7.0,98.31658890203661,3.5264173632348004,89.94642368574665,0.36209798187598996,50,Europe,0,0
11801,Healthcare,56671.60711747392,17.0,97.25241079831001,4.164469547580883,46.37284558784112,0.4137810632336245,47,Europe,1,0
11802,Tech,37615.19475796787,9.0,83.97924574835233,3.541901444002585,99.6424871509691,0.29356989201946004,36,APAC,1,1
11803,Finance,52240.45223406783,10.0,74.2647563353219,2.6048614900021443,76.57228918827695,0.7408391994350001,16,Middle East,0,0
11804,Tech,55462.10444081992,10.0,75.34322967875306,4.299803630426138,53.37449496576943,0.7939598560484367,49,North America,1,1
11805,Manufacturing,50107.67700361913,7.0,81.32638163827382,3.2024598532070594,80.45612137685899,0.4957136914367,65,Middle East,1,0
11806,Finance,18702.83512443373,14.0,76.30222585260344,2.622713280667976,91.39141372478088,0.716744404575159,63,APAC,0,1
11807,Healthcare,52407.344359602204,10.0,72.48926783171133,2.5515526913172604,46.73966565085815,0.49171571762802174,52,North America,0,0
11808,Healthcare,83187.96559095863,7.0,90.21332450559991,4.828403171443295,94.98628859736547,0.323057992727273,60,Latin America,1,0
11809,Finance,,10.0,87.44345913378085,3.130190021610422,95.21225688513971,0.49787604599845875,17,Middle East,0,1
11810,Retail,,,78.73890273934255,3.619747981307659,40.80786437387907,0.6177405466112296,67,Latin America,0,1
11811,Finance,55600.22839567097,17.0,93.36845147656912,4.876441132247138,94.01914729980365,0.2307457355576667,38,North America,0,1
11812,Manufacturing,54685.67315699858,8.0,93.27846663117504,3.668792446951813,96.80907509440937,0.6908632930117777,29,APAC,0,0
11813,Retail,67891.02748124622,6.0,84.73005910638285,2.6965233088157783,42.26150781882071,0.7569559767535892,31,Latin America,0,0
11814,Healthcare,31131.977661366684,10.0,72.89597666535681,3.879840118116648,57.64997941048304,0.8449776932814208,59,Latin America,1,0
11815,Finance,60970.70378862489,4.0,97.55408200304072,2.720496633635163,62.38645040896759,0.27707792018698024,54,Europe,0,0
11816,Tech,58856.33091877195,9.0,90.05981570622913,2.737719695933841,60.93342832398341,0.20007019539370427,53,North America,1,0
11817,Tech,47867.801945891806,9.0,77.41152457455853,4.62869268450615,85.54019423621135,0.2549497767666218,26,APAC,1,0
11818,Manufacturing,55080.30976882535,,88.3136364110268,3.223553858411474,,0.8930876028395811,13,Europe,0,0
11819,Tech,65441.86222397536,10.0,82.15064487482891,4.19667550028109,97.39472859368453,0.7741667907809457,57,Middle East,1,0
11820,Finance,63084.73070042676,11.0,89.06048919207873,3.7723108383216544,,0.8265767350708753,19,APAC,0,0
11821,Finance,32854.71031889407,10.0,84.21612687193063,3.0558167280110355,,0.5877603478744793,27,Europe,1,0
11822,Tech,62302.37280133227,5.0,84.564164507192,3.794550746633019,70.52804519239041,0.5950399059229066,13,Middle East,0,0
11823,Finance,49029.670924512226,9.0,92.07646275722078,2.6724838397493818,73.46235041800045,0.4238791923793884,52,APAC,0,0
11824,Manufacturing,51093.11147023273,,88.41177238191928,3.3680308739742735,74.7641697980237,0.8320647889761228,64,Europe,0,0
11825,Retail,51097.954865025415,,72.39858073732677,3.8070905625512292,62.45253965171798,0.8223271873128382,58,APAC,0,0
11826,Manufacturing,47746.3551680261,10.0,71.96120711338911,,49.95961011752978,0.49412850929162117,19,Latin America,0,0
11827,Manufacturing,67875.61245660597,15.0,,4.150470325453401,43.27363250386766,0.4469503028536054,3,Europe,1,0
11828,Finance,48744.23060226182,1.0,82.90737989616238,2.629529804240767,46.380919938989926,0.7537799534397687,67,Latin America,1,0
11829,Retail,33206.80807425247,13.0,78.25667677537858,3.712024744676567,94.07747425563048,0.21962610375345032,26,Europe,1,0
11830,Finance,44097.05216045407,10.0,89.54379574209754,4.287489453223459,56.82250039723043,0.8449616738887908,6,Latin America,1,0
11831,Healthcare,52680.42075215714,6.0,75.85323795176866,3.5748651473919324,44.60937899266267,0.5346859919856297,13,North America,1,0
11832,Finance,68438.22176445575,7.0,91.1242328918851,4.686466038297345,77.41178197266117,0.5310081849071457,27,Latin America,0,1
11833,Finance,59046.4202742325,7.0,93.19452225666791,4.080481953101664,,0.7018083855405459,10,North America,0,0
11834,Finance,37241.97081879434,8.0,73.72957922786952,4.896232290146845,44.20317638014146,0.6843120202328985,16,APAC,1,0
11835,Retail,87277.84875018337,11.0,89.52418730088964,3.210304531937447,77.29423035227329,0.3994805495422751,23,Middle East,0,0
11836,Finance,53971.629664669694,10.0,98.84307927700343,4.846973327136868,75.48371465191184,0.9074589533855726,47,Middle East,0,0
11837,Retail,69130.86106998523,6.0,75.7847145179004,4.017056474714241,42.48863721699761,0.9397474844994917,12,Middle East,1,0
11838,Tech,47724.283496341566,7.0,97.27908493348464,4.362947248033496,67.62867006621693,0.5944917607221387,28,North America,0,0
11839,Healthcare,58000.38867058174,8.0,88.1814384782205,4.755402792608617,66.14609847436208,0.6210355986277603,18,Middle East,0,1
11840,Retail,62592.02756777607,15.0,87.72834601995136,3.8779929699795526,72.8013477821533,0.6157384725677177,58,Middle East,0,0
11841,Tech,68272.92067631384,10.0,71.55768046962602,4.655451979874163,84.27068262620725,0.5643405561336957,2,Latin America,1,0
11842,Retail,65860.52458067337,10.0,,3.8542423489701383,56.96800285373165,0.9088902902583691,46,Middle East,1,1
11843,Retail,63082.95500109467,12.0,84.34819157944175,3.997997319043094,65.96681701502862,0.3835643367330592,17,North America,1,0
11844,Healthcare,45273.69903208837,8.0,91.63523175505402,3.6127464322434637,87.5645610616579,0.2809686321915418,64,Latin America,1,0
11845,Manufacturing,41423.80937065908,10.0,94.27543310339817,2.864096379600257,95.35338342763413,0.8971604632436234,65,North America,0,0
11846,Manufacturing,54989.11265486296,11.0,85.71389120116835,3.8837580833721663,93.47937838299268,0.35977873565836455,54,Europe,0,1
11847,Retail,63996.92108511604,5.0,77.90932939834943,4.943620575665452,68.65785712564251,0.7618665151565644,43,Middle East,0,1
11848,Finance,46659.189488350894,7.0,74.2471747417844,4.467964989330711,71.2519478201261,0.35290498192408637,55,North America,0,0
11849,Tech,65977.5794857158,13.0,74.81509383797243,4.368746211883591,71.74632652912956,0.9201395117167692,14,North America,0,0
11850,Finance,71789.25118229269,4.0,96.00803961837396,,92.12293418244909,0.7933413277529822,44,Latin America,0,0
11851,Finance,36255.186213898705,,73.70734286891167,3.3697716837181115,90.39637041628005,0.8890386290861441,38,Europe,0,1
11852,Retail,37446.1894430558,7.0,81.54082219139706,2.924037986195946,58.69195171272071,0.9132386150837442,58,Europe,0,0
11853,Retail,47894.37411641995,7.0,80.02823938867093,3.0613790041067244,49.770981365322115,0.26331828820174985,49,Middle East,0,1
11854,Retail,54614.190022837945,9.0,95.96367000216911,2.515805223856625,62.738473689526096,0.5250416418687106,16,APAC,1,1
11855,Retail,,9.0,84.33080502082875,4.183701052245887,57.30438299496407,0.6860752527712322,30,APAC,0,0
11856,Manufacturing,70283.04018300716,5.0,99.89339252044414,4.529693896391084,97.04684348889457,0.8018420780946731,68,Latin America,0,1
11857,Retail,,11.0,,,55.9549407663191,0.3811038083108018,71,Middle East,0,0
11858,Manufacturing,50591.70572361109,11.0,95.52770726212857,2.72962599911068,50.87240090361613,0.8859536445419662,37,Latin America,1,0
11859,Manufacturing,28461.357141972087,6.0,72.96016798080025,3.3393176695547946,93.96874375355293,0.36573224682360095,69,Middle East,0,0
11860,Retail,,8.0,77.59306765794688,3.2301280735424447,45.18871626136426,0.8496323011555149,55,Europe,0,0
11861,Healthcare,54215.1387542271,11.0,74.06338586715485,3.6271909019443296,,0.5845344347481425,39,APAC,0,0
11862,Tech,18011.065607677458,7.0,83.9086591720168,3.1602551358025277,66.34667164003531,0.5865666289026423,57,North America,0,0
11863,Finance,65189.56114466108,7.0,91.5486246448573,3.3493317633625725,75.70644268958092,0.4805042116114934,49,APAC,0,0
11864,Manufacturing,47627.692334415195,8.0,75.07190704609,4.7688869483731064,59.66037378239838,0.2776289235640179,63,Middle East,0,0
11865,Tech,,11.0,73.90505633709216,3.3370883822240156,69.7740398152603,0.46031754733965363,34,APAC,0,1
11866,Healthcare,84618.74375924165,,88.43826246341321,4.463795116824743,51.92987118583639,0.5200525362368548,57,North America,1,0
11867,Finance,47278.26396128725,8.0,76.90938261290272,4.064584250561149,74.45644721352912,0.559265792414728,62,Europe,0,0
11868,Finance,48404.94496203028,13.0,84.37975215261223,3.3438448640784344,64.46900849677957,0.7543214678076,39,Europe,1,0
11869,Manufacturing,64933.722710030444,10.0,71.53353183183154,4.544470674450876,90.95558123610702,0.46405258284879397,67,Middle East,0,0
11870,Retail,75547.58914877057,15.0,90.41838436202394,3.9876901739906625,64.94404800331914,0.5049446452354898,62,APAC,0,0
11871,Healthcare,25429.564138459747,6.0,86.2394914492616,2.5215468189972507,66.62892507292301,0.8795739517415895,29,Middle East,0,0
11872,Manufacturing,23204.3680196797,,,2.6718205039309995,75.53049936054475,0.7644254709751968,31,APAC,1,0
11873,Healthcare,40669.47791668428,6.0,78.26219140179238,4.381598898630797,47.39020024461649,0.21714182712784366,60,Latin America,0,0
11874,Retail,58741.063747607965,10.0,78.35808926084593,3.616319473962986,49.407710602376866,0.8090665682922782,39,Middle East,0,1
11875,Retail,57453.103857613954,8.0,94.04081599272274,3.513769479358851,87.41426483363442,0.9424579432627695,1,APAC,0,0
11876,Manufacturing,66046.57182475776,4.0,91.55686938954479,2.86456796048952,56.40512674837282,0.9048258060258665,56,Latin America,0,0
11877,Retail,32004.537074520376,5.0,,,81.08181573570735,0.8269669246220672,58,Middle East,0,1
11878,Tech,15257.842055466848,5.0,88.84430427346241,4.494381125239752,45.845618198632124,0.6718803105029504,21,Europe,0,0
11879,Finance,62870.21292953218,13.0,72.82132538503316,4.572542834903638,89.3107996190808,0.40864409162394577,54,Latin America,1,0
11880,Manufacturing,37577.05590552148,8.0,95.6851391335376,3.900006351596823,99.29368665513744,0.6908229585350723,71,Middle East,1,1
11881,Healthcare,19722.68203417043,4.0,93.09721099034988,3.2378195245142187,62.42145671246706,0.7216943531568982,43,North America,0,0
11882,Tech,52175.95618939072,6.0,87.71474601470342,4.831752041669576,70.3318061148938,0.4111686207730029,54,Europe,1,1
11883,Manufacturing,61897.63532328016,6.0,97.55785393302722,4.059905977488066,66.56271879038813,0.3914972183063298,2,Latin America,0,1
11884,Retail,48169.14301818084,10.0,75.05913723098199,4.49160529862947,93.65126491834141,0.49769289431920277,14,APAC,1,0
11885,Retail,43132.274207262664,10.0,90.59972158102501,2.5082073007205388,40.59604226181278,0.6808602267751513,3,North America,1,0
11886,Retail,47609.5665178114,7.0,98.88945332956483,3.6257990021884012,79.20755926983017,0.4197967019617804,14,APAC,0,1
11887,Retail,44441.25856398826,6.0,79.30026893709763,4.67737271579989,79.14209636821197,0.6167498916339003,5,North America,1,1
11888,Healthcare,29779.293320897494,9.0,70.45876942202528,3.3455832080818033,62.94310049787718,0.8744280513906371,39,Middle East,0,0
11889,Tech,39279.789845143525,,92.04602400907399,4.3163779421807025,53.160018527020874,0.42132524365943713,1,Middle East,0,0
11890,Finance,57819.19857520722,11.0,70.20940973368381,4.144187062821613,54.38096088490214,0.9244803020956338,43,APAC,1,0
11891,Healthcare,54825.1781206475,8.0,96.17600947546501,2.8805459158857487,88.02784727283347,0.5550109840049118,59,APAC,0,1
