Customer_ID,Age,Income,Spending_Score,Location_Latitude,Location_Longitude,Sales_Rate,Education_Level,Marital_Status,Employment_Status,House_Ownership,Family_Size,Online_Shopping_Frequency
3236,39,135080,84,67.72019276369537,-62.174288314480606,317,High School,Married,Employed,Owned,3,43
3237,45,103028,39,69.07994247754559,68.49350704550909,440,High School,Single,Self-Employed,Owned,3,5
3238,24,106282,92,-70.47029788732108,-158.0278613136344,482,PhD,Single,Unemployed,Rented,1,15
3239,52,25188,54,-12.896948913632883,128.64047217223566,55,Master,Single,Self-Employed,Mortgaged,5,1
3240,45,127106,39,-6.350047884225091,113.96419550612563,274,Bachelor,Single,Retired,Mortgaged,5,31
3241,31,148346,17,85.97076615427557,174.77865770115085,455,PhD,Married,Self-Employed,Owned,2,42
3242,27,49680,19,32.03964274366521,157.14179312466433,305,Master,Single,Self-Employed,Mortgaged,1,46
3243,33,123361,48,-16.695644892827303,-51.76902098918589,102,Master,Married,Employed,Rented,3,37
3244,33,80119,35,-85.30958052259327,-36.26086175439221,42,Bachelor,Married,Self-Employed,Rented,2,27
3245,48,122302,32,11.769328817855268,88.54734509217343,263,Bachelor,Divorced,Self-Employed,Owned,1,40
3246,59,94400,47,-72.7063243850959,-131.73020209620606,388,Master,Married,Retired,Owned,1,8
3247,42,75718,47,60.20099232259736,-66.95470431185946,171,Bachelor,Divorced,Retired,Mortgaged,1,24
3248,30,56445,64,45.45335890266517,-137.32526268876663,208,Master,Divorced,Retired,Mortgaged,4,49
3249,23,25796,46,-7.108351216527822,-16.2408783337807,315,High School,Divorced,Employed,Mortgaged,2,25
3250,61,67218,35,-12.742059682494045,18.721540758714355,49,Bachelor,Married,Retired,Owned,1,44
3251,26,59131,94,71.52101380237838,-103.98223081340913,60,High School,Divorced,Retired,Owned,2,25
3252,62,28123,17,-38.07749692473689,-170.4125927109222,6,Bachelor,Widowed,Self-Employed,Owned,3,4
3253,53,28222,42,-45.17640682078125,78.96809943018832,148,Master,Single,Self-Employed,Rented,1,16
3254,60,44074,29,79.05553790863718,-172.79814080657934,287,Master,Married,Employed,Mortgaged,5,25
3255,37,131958,70,55.664250615626855,170.42493921420822,211,Master,Single,Retired,Owned,1,25
3256,35,136088,17,57.71260675209504,-100.22138757273764,372,Master,Married,Unemployed,Owned,1,42
3257,60,49825,81,-54.86511343033341,59.00403316186478,150,Master,Divorced,Self-Employed,Owned,2,8
3258,38,56839,14,-64.20672154243181,-23.4893785536039,85,Master,Widowed,Unemployed,Mortgaged,2,22
3259,21,127112,24,-85.31468103291571,-158.51741027864142,466,Bachelor,Divorced,Unemployed,Mortgaged,4,23
3260,67,147514,57,-47.33252839463759,-10.013901611591706,160,Bachelor,Married,Retired,Rented,1,40
3261,50,88322,50,49.35428850857846,6.0338283468478835,47,High School,Divorced,Unemployed,Rented,3,8
3262,44,76321,57,-46.79308462245304,127.68595491343262,162,PhD,Widowed,Employed,Rented,2,9
3263,24,119174,61,41.238591047077705,83.64566507324326,499,Bachelor,Single,Employed,Rented,4,5
3264,23,122500,39,-44.65651223386413,-151.45110908878092,155,Bachelor,Single,Self-Employed,Owned,5,3
3265,32,130100,55,-18.847350368879106,-104.70143396438458,230,PhD,Divorced,Unemployed,Rented,5,0
3266,35,45988,96,86.9692121840535,-67.72043368261882,300,PhD,Married,Employed,Owned,4,5
3267,49,55507,36,-45.9338883688556,-138.093232872665,158,High School,Married,Employed,Owned,5,37
3268,28,119244,37,-22.25328708631183,-15.516334470783391,161,High School,Single,Unemployed,Mortgaged,1,28
3269,37,118644,14,-35.804307516261545,174.3513087105128,411,Master,Widowed,Employed,Owned,2,43
3270,41,145788,27,-70.26750246059959,5.260604845594173,247,High School,Divorced,Unemployed,Mortgaged,3,2
3271,32,115251,83,-1.8190544164515074,87.07758059634097,56,High School,Divorced,Employed,Rented,5,44
3272,65,43806,31,-21.83568060005959,65.85760717176461,151,PhD,Single,Unemployed,Rented,1,23
3273,24,56901,73,35.079675445310414,125.96811663316964,299,Bachelor,Married,Employed,Mortgaged,2,41
3274,38,37043,81,57.167018451278324,-102.3395434323806,467,Master,Divorced,Employed,Mortgaged,1,8
3275,59,95761,83,7.964948609214929,91.37745420949017,54,High School,Married,Employed,Rented,1,16
3276,43,29752,44,-84.20464402427936,137.28788651006982,223,PhD,Married,Retired,Owned,2,42
3277,61,88993,68,21.40602412224989,-118.25646372711262,254,Master,Single,Retired,Owned,5,37
3278,31,62616,48,-80.02966859623095,-55.151200876318654,68,Master,Married,Employed,Mortgaged,5,41
3279,54,72127,57,20.944138247824483,169.23663515936215,53,PhD,Widowed,Retired,Owned,1,49
3280,38,94777,75,33.30539086845393,101.08362455272527,467,High School,Widowed,Unemployed,Owned,4,13
3281,35,20453,22,-54.40182702884668,-78.26730028648835,245,High School,Single,Retired,Rented,5,35
3282,22,95432,4,57.48230676991878,23.019037072015294,486,High School,Divorced,Self-Employed,Mortgaged,1,44
3283,20,142872,81,73.99532368332873,-34.44259577418765,40,High School,Married,Self-Employed,Rented,3,32
3284,40,107362,72,56.35565354048754,-3.612536522233256,444,Master,Widowed,Employed,Owned,3,19
3285,43,30976,46,-35.080345761825214,-52.14017109934494,342,Bachelor,Single,Retired,Owned,4,33
3286,54,134176,59,15.595742240214193,-79.44083332907739,393,Master,Single,Self-Employed,Rented,1,2
3287,41,119122,34,74.666726854421,62.914694900910746,351,Master,Married,Employed,Owned,3,19
3288,66,90404,11,-32.28034927988701,100.27505343100233,138,PhD,Single,Self-Employed,Owned,5,2
3289,36,101932,31,57.60500800777652,134.62456418904412,266,Master,Divorced,Employed,Rented,1,5
3290,68,117170,11,-88.29447637289462,-124.08121176545231,414,High School,Married,Self-Employed,Owned,4,28
3291,42,97707,56,-89.34359349875827,116.22798851228663,138,PhD,Divorced,Self-Employed,Rented,4,38
3292,38,109647,38,46.74809886101414,-88.27170318825712,442,PhD,Widowed,Retired,Mortgaged,5,42
3293,29,53688,21,47.06056478288181,-26.158899632381775,292,PhD,Widowed,Employed,Owned,3,30
3294,58,106840,94,52.01589381341287,144.51972690572876,210,PhD,Widowed,Self-Employed,Owned,3,38
3295,50,137106,10,77.4048308198692,-16.37870364626329,172,PhD,Widowed,Employed,Rented,4,48
3296,67,127810,26,-68.77686387234884,-109.05712774404617,185,High School,Single,Retired,Mortgaged,2,20
3297,21,124779,91,-48.24270270293609,-122.4472841146376,299,Bachelor,Divorced,Self-Employed,Owned,4,43
3298,59,113789,8,72.67048566728536,-9.725844005231835,240,Bachelor,Single,Unemployed,Owned,4,0
3299,24,116516,8,-58.097484400976384,94.56207263155949,211,PhD,Single,Unemployed,Mortgaged,1,32
3300,39,22017,60,32.80126816378511,178.99385183074844,363,Bachelor,Widowed,Unemployed,Owned,5,49
3301,50,27957,72,5.483340007346769,103.46710623512467,151,Master,Divorced,Employed,Rented,1,9
3302,34,134534,34,-75.0251381667287,135.72430521942727,388,Bachelor,Married,Retired,Mortgaged,4,25
3303,41,127724,16,-38.65254085052408,89.21964993655968,396,Master,Married,Employed,Mortgaged,1,2
3304,51,24792,13,3.6669989593742116,142.35663627219816,124,High School,Married,Employed,Owned,3,13
3305,45,75982,87,63.42302100309013,-152.53432440699123,49,PhD,Divorced,Unemployed,Mortgaged,4,7
3306,60,33237,76,37.356928130641265,154.77537563339234,408,Master,Widowed,Retired,Mortgaged,3,47
3307,58,71586,91,21.938969061887946,-37.2937846587638,397,High School,Widowed,Self-Employed,Mortgaged,3,49
3308,56,101787,22,-0.7140798105453285,151.7811203809601,124,High School,Divorced,Employed,Owned,5,31
3309,39,39252,96,-36.23688291345582,-152.7361785145888,68,PhD,Widowed,Unemployed,Mortgaged,3,40
3310,66,30707,27,-68.53591596253298,77.48746456360891,475,Bachelor,Divorced,Employed,Owned,1,35
3311,34,54206,64,-16.366313778102807,84.84794952127362,358,High School,Divorced,Employed,Mortgaged,1,26
3312,51,114276,2,-84.86667109596733,178.8879201471982,231,Bachelor,Married,Retired,Rented,2,32
3313,23,23543,97,-52.00993993196689,96.78789744833296,456,Bachelor,Married,Self-Employed,Mortgaged,5,20
3314,63,64135,26,-12.152992342921223,-42.2734659063816,346,Bachelor,Single,Employed,Mortgaged,2,25
3315,23,136469,92,-14.651066579055282,20.60947858267633,418,Master,Divorced,Employed,Mortgaged,3,13
3316,51,133824,83,-82.02682242054136,-48.04166226002752,9,Bachelor,Married,Self-Employed,Rented,4,42
3317,18,124647,69,16.030827634552438,-109.43328769025108,266,Bachelor,Married,Retired,Mortgaged,1,35
3318,27,55031,97,8.943166053582516,-90.53916209918154,125,High School,Married,Employed,Rented,4,27
3319,38,62929,84,-75.94122527623568,-100.07620766124447,371,PhD,Widowed,Retired,Rented,2,27
3320,22,85747,30,79.76934944287908,17.573518858756643,321,Master,Married,Retired,Rented,2,20
3321,19,77851,8,-72.11109978884518,146.21782843148162,112,Bachelor,Widowed,Employed,Owned,1,47
3322,39,75311,38,63.870147222720504,148.58158539182313,498,PhD,Married,Self-Employed,Owned,2,40
3323,65,132113,61,-89.94424825529893,-160.2850400907028,328,Bachelor,Widowed,Employed,Rented,4,28
3324,19,125331,81,68.81059710816896,-151.23621565731833,330,Bachelor,Widowed,Employed,Owned,2,45
3325,27,85867,65,-86.45044820322374,-91.75713941795634,54,High School,Married,Unemployed,Rented,4,37
3326,51,108780,67,46.40616574058089,-88.17859711098903,427,PhD,Divorced,Self-Employed,Owned,3,33
3327,33,77196,46,-24.895653965954466,-145.8398969138696,497,High School,Single,Unemployed,Owned,5,0
3328,65,93705,90,42.879024024537586,-40.153197177561424,443,High School,Single,Self-Employed,Mortgaged,1,19
3329,68,77894,95,-17.68586302350387,31.5811413688634,89,Bachelor,Divorced,Employed,Owned,2,25
3330,56,107640,72,-77.23657398026849,28.13839221580693,95,Bachelor,Married,Retired,Owned,1,26
3331,39,127437,43,48.15120517116554,15.63468525309338,359,Bachelor,Divorced,Unemployed,Mortgaged,2,22
3332,29,34591,59,-77.1745166421543,-58.07810704050101,250,PhD,Married,Unemployed,Rented,3,6
3333,41,117247,46,75.98167847301923,74.32404671396904,443,PhD,Married,Unemployed,Mortgaged,4,21
3334,64,68893,72,-80.82467355750096,117.53421875318571,451,PhD,Married,Unemployed,Owned,1,46
3335,57,20727,35,-3.7214500011272236,-55.34126406813296,317,PhD,Married,Self-Employed,Owned,3,36
3336,55,41359,39,40.146197553143224,-149.2072706521937,487,Bachelor,Married,Retired,Rented,3,34
3337,27,63822,92,-19.21563633743321,-73.32110960693166,166,Bachelor,Divorced,Retired,Owned,5,46
3338,52,121547,51,-50.89797457336176,-130.547284353035,227,High School,Divorced,Employed,Mortgaged,3,3
3339,68,135336,4,46.63637305128486,-11.7508581982149,136,Bachelor,Single,Employed,Rented,5,28
3340,66,123399,80,51.17304686197076,-123.86334552621182,384,PhD,Married,Unemployed,Mortgaged,3,36
3341,49,132113,77,76.0850971117861,-13.375887243128176,65,Master,Divorced,Employed,Owned,4,35
3342,24,108534,84,-22.290280122406017,-100.4389587631268,5,Bachelor,Divorced,Employed,Rented,3,2
3343,38,30929,51,1.1253122095188388,85.94319796646505,120,PhD,Married,Self-Employed,Owned,4,1
3344,37,148588,5,-24.63688028770703,-170.07543329909558,371,High School,Married,Employed,Owned,2,4
3345,43,80091,55,-43.725272066753725,19.708669379493216,219,Bachelor,Divorced,Employed,Mortgaged,3,17
3346,21,100378,20,45.185933076769544,-118.98422102877959,365,Master,Married,Employed,Owned,3,33
3347,63,43519,24,-28.862667896948018,-179.64292879093426,474,PhD,Widowed,Retired,Mortgaged,2,14
3348,69,37393,36,-12.933100441376624,132.91203170333057,43,Bachelor,Divorced,Retired,Owned,5,49
3349,39,54318,34,-17.33874162767499,61.75000361306434,188,PhD,Single,Employed,Mortgaged,4,49
3350,32,94531,54,38.27902061641424,-144.3805840618116,26,Master,Married,Unemployed,Mortgaged,2,39
3351,57,114192,34,75.20321269992235,59.06605236618802,267,Master,Widowed,Retired,Rented,2,43
3352,38,67934,83,30.016091035327918,40.19303978553546,162,High School,Single,Self-Employed,Rented,1,40
3353,32,125796,17,-5.115132703038128,-9.591592664446807,233,Master,Single,Self-Employed,Owned,2,0
3354,39,130805,5,50.256920652999014,-29.06708456677896,130,Bachelor,Single,Self-Employed,Owned,5,21
3355,69,101103,89,25.374838341984756,139.3451146496646,21,Master,Married,Employed,Rented,5,24
3356,45,48840,18,-79.09013571879358,-91.74671283691754,371,Bachelor,Single,Unemployed,Mortgaged,5,16
3357,31,138089,55,-72.7805544446085,-36.608379475182005,410,Bachelor,Divorced,Self-Employed,Mortgaged,4,32
3358,44,109367,53,-83.174950066746,-61.51845135786219,128,PhD,Divorced,Unemployed,Rented,4,16
3359,58,33265,50,-7.773061282862429,97.63237045318806,76,Bachelor,Married,Self-Employed,Rented,3,37
3360,57,25424,72,58.653618181013684,149.9275102437142,73,Bachelor,Married,Unemployed,Owned,2,4
3361,45,40625,91,-33.64502951675663,125.92141154648294,233,High School,Single,Employed,Mortgaged,5,36
3362,43,99622,79,-20.8511670433533,107.17341490791665,343,PhD,Married,Employed,Rented,2,42
3363,66,49187,45,73.70587950622033,175.24438040522983,106,Bachelor,Divorced,Self-Employed,Mortgaged,3,42
3364,19,55929,13,60.64262015699788,70.97203814773866,389,High School,Divorced,Self-Employed,Mortgaged,3,10
3365,42,81892,16,29.708660228860808,90.37936483687218,9,PhD,Divorced,Retired,Rented,5,11
3366,20,40539,86,-41.97531922339476,173.80891429380682,119,Master,Married,Self-Employed,Mortgaged,2,43
3367,25,76630,84,-68.93253311608017,-177.48331725629734,50,Bachelor,Divorced,Retired,Owned,3,33
3368,61,110639,13,-87.10941191757954,48.2574155170914,10,Master,Married,Retired,Rented,1,34
3369,50,113410,20,-70.73807893120424,86.02975150318423,113,PhD,Widowed,Employed,Mortgaged,4,38
3370,59,29215,66,-37.3326401476903,150.41773935259022,442,PhD,Single,Employed,Rented,2,45
3371,69,59385,99,9.322211444309218,138.18394950636338,266,High School,Widowed,Retired,Rented,5,15
3372,52,107580,47,-78.47998510457036,123.10584524416595,78,Bachelor,Divorced,Self-Employed,Mortgaged,3,23
3373,23,97462,19,-65.47899990267918,160.48485789901338,36,Bachelor,Single,Retired,Owned,3,30
3374,56,133396,45,-57.405473584570615,13.456507648934718,202,High School,Divorced,Self-Employed,Rented,3,13
3375,69,117037,37,23.75677673699512,-177.50876558946237,312,Master,Divorced,Employed,Mortgaged,4,48
3376,40,115310,54,20.8421638164224,-176.02041646907657,118,PhD,Widowed,Self-Employed,Rented,2,46
3377,42,45008,6,9.137830746987532,16.07006002242892,190,High School,Divorced,Retired,Rented,3,31
3378,67,68928,14,-44.909743554730866,-23.301994008981126,242,PhD,Single,Self-Employed,Mortgaged,4,42
3379,60,103096,4,-23.198455580628234,-17.55178078843855,293,Master,Divorced,Retired,Owned,1,12
3380,36,109876,86,-72.59585105920625,-35.854294604386666,169,Master,Single,Self-Employed,Mortgaged,2,37
3381,22,44976,55,-49.237091323550125,150.38129127284486,230,Master,Widowed,Retired,Rented,5,16
3382,68,133942,34,71.58694076506447,-50.69867357887563,48,Bachelor,Married,Employed,Owned,2,43
3383,28,144984,27,86.34451435844912,128.24169903470994,150,PhD,Divorced,Retired,Owned,3,35
3384,29,47626,7,26.578725415253047,145.0313257649907,343,PhD,Widowed,Employed,Owned,5,41
3385,27,118256,3,75.02819256421563,-0.17936280037628194,208,High School,Divorced,Retired,Owned,2,17
3386,25,120537,47,25.69354207225652,-19.102306548568208,61,PhD,Single,Retired,Rented,5,18
3387,41,79789,97,-84.02463250101542,93.96741751756088,331,Bachelor,Divorced,Unemployed,Mortgaged,2,6
3388,45,24700,2,89.41726529755363,74.86974275035766,117,High School,Married,Unemployed,Mortgaged,1,29
3389,58,129331,80,-72.18858569642371,-61.72735802536586,239,Master,Divorced,Unemployed,Owned,1,11
3390,53,83645,25,32.87552426011092,-143.08267466712724,371,PhD,Married,Unemployed,Owned,1,10
3391,54,140594,60,-44.48948344653779,-84.65313593430707,355,Bachelor,Married,Self-Employed,Mortgaged,2,28
3392,38,93396,79,-19.443399676747177,-132.82973790757237,48,Bachelor,Divorced,Employed,Owned,5,2
3393,25,27526,24,26.268153264168888,-73.89638072039111,448,PhD,Widowed,Employed,Mortgaged,1,33
3394,26,123863,15,-11.432277124612725,-85.74423639091233,245,Bachelor,Divorced,Unemployed,Mortgaged,4,33
3395,64,59500,95,-44.90170939239692,49.576112599216884,468,Master,Married,Self-Employed,Owned,4,30
3396,32,88049,14,-29.79968636190155,163.61857024372068,293,PhD,Widowed,Retired,Mortgaged,1,21
3397,65,93366,54,-28.521338953828263,66.86774363897408,425,PhD,Married,Retired,Mortgaged,1,1
3398,63,100317,78,82.67830281147846,153.59378690324507,5,PhD,Married,Employed,Mortgaged,3,26
3399,57,79117,6,53.75034286622119,102.28761309903962,100,High School,Divorced,Employed,Owned,4,46
3400,35,76096,78,-7.46122113370798,82.03594394562236,205,Master,Single,Self-Employed,Rented,4,35
3401,59,27910,81,-54.03223433855446,-30.93770152319709,180,Bachelor,Divorced,Retired,Rented,1,31
3402,37,101383,18,55.98289984727808,-63.073978969187294,17,PhD,Single,Self-Employed,Rented,3,34
3403,23,91185,20,-61.707155110492764,124.65985409025092,90,PhD,Single,Retired,Rented,5,16
3404,29,70248,62,-52.11680091443939,145.94156385444194,108,Bachelor,Divorced,Unemployed,Rented,3,33
3405,19,94656,81,-24.117589468772792,-17.322302285664477,190,Master,Single,Unemployed,Owned,3,25
3406,24,21951,80,68.46267525335821,-176.737284652808,180,Bachelor,Married,Self-Employed,Owned,4,9
3407,33,85212,40,-66.27839964586016,105.31118120632937,249,Bachelor,Widowed,Employed,Rented,1,38
3408,20,95701,39,-67.99784528618531,-77.37521742997501,251,PhD,Divorced,Self-Employed,Rented,1,8
3409,62,99888,52,-1.084502105052124,-176.44036859390854,20,High School,Single,Self-Employed,Mortgaged,1,24
3410,20,95282,32,-40.24610260313855,109.79588123140394,359,High School,Married,Retired,Mortgaged,3,19
3411,44,129274,73,12.371029496668783,6.26910797408334,97,High School,Widowed,Retired,Mortgaged,3,14
3412,67,114533,27,-8.70539675701977,66.6758686818489,222,High School,Single,Retired,Rented,2,39
3413,60,61954,52,-11.70736085678098,149.2883356120119,144,High School,Single,Retired,Rented,5,48
3414,57,109719,97,-69.84486531234121,14.822578849717928,7,PhD,Married,Employed,Owned,2,26
3415,55,28804,63,-64.61105575502877,1.149866128427675,350,High School,Widowed,Employed,Mortgaged,5,10
3416,50,112705,74,57.794143940433,-75.36163631462513,322,Bachelor,Widowed,Unemployed,Mortgaged,2,15
3417,45,20595,63,69.45889276291399,-70.13021960161706,268,PhD,Married,Self-Employed,Owned,2,29
3418,18,49592,17,-47.75696408065496,106.75514377067248,427,Bachelor,Widowed,Unemployed,Owned,2,21
3419,25,60643,49,-69.57710972554158,-18.34947158906266,296,High School,Divorced,Retired,Owned,2,23
3420,54,143721,81,-80.38499905178809,-121.13056490107667,1,Master,Widowed,Self-Employed,Mortgaged,3,49
3421,49,82665,82,19.493570473541425,-145.96964495982158,58,High School,Single,Retired,Owned,5,23
3422,65,40823,23,38.763578250037,-9.748757929759421,387,PhD,Widowed,Self-Employed,Rented,2,35
3423,60,25972,98,-22.894201943423013,-12.616191497617052,264,Bachelor,Divorced,Employed,Rented,2,17
3424,54,35882,72,32.341656148315124,55.24498015394258,90,Master,Divorced,Retired,Rented,1,19
3425,21,86394,13,38.332586800714694,-10.41570801174936,488,Master,Single,Self-Employed,Owned,3,7
3426,47,91055,23,78.36161065144296,-128.3487465116827,75,Master,Single,Self-Employed,Mortgaged,4,14
3427,23,43769,57,-78.32274518968069,2.809038527464878,445,Bachelor,Divorced,Retired,Mortgaged,1,12
3428,63,45020,62,-55.38748981840564,146.44418539896907,341,PhD,Married,Employed,Owned,4,35
3429,36,62748,54,-77.66532223254214,-122.60109181672354,261,Master,Divorced,Employed,Owned,2,13
3430,49,122621,20,66.23890800049989,68.31167075198962,488,Bachelor,Widowed,Employed,Mortgaged,5,46
3431,26,105374,86,52.66568880604234,33.789335387589546,282,Bachelor,Single,Self-Employed,Rented,4,46
3432,29,64912,52,13.43557271193103,89.49086161624899,341,High School,Married,Employed,Rented,4,23
3433,28,32879,23,-74.94058619078703,-125.78390156606662,329,Bachelor,Divorced,Self-Employed,Mortgaged,4,36
3434,63,53798,35,-40.80377544233047,158.97792128615805,401,PhD,Single,Unemployed,Owned,5,23
3435,33,127791,67,-36.41042734946696,43.5479139961771,357,PhD,Widowed,Employed,Rented,1,46
3436,18,109826,34,10.933775282775073,124.94560956880929,243,Master,Married,Retired,Rented,3,17
3437,62,66073,33,-43.55209907339122,-91.22156507511518,499,Bachelor,Married,Retired,Rented,5,31
3438,38,95791,46,-76.86722449566813,86.18864018326616,322,Bachelor,Married,Retired,Owned,1,34
3439,47,86983,81,41.53721433359388,101.17105356021085,435,High School,Widowed,Retired,Owned,2,19
3440,30,63005,45,-36.16556190202596,-36.92330194065278,119,High School,Single,Unemployed,Rented,1,41
3441,51,114731,19,-8.572648135805892,-41.77675696196806,47,Bachelor,Divorced,Unemployed,Owned,4,31
3442,21,22850,94,-67.02000570318503,56.80665540926975,168,Bachelor,Single,Employed,Mortgaged,1,36
3443,45,48400,87,54.45869461102433,-146.37323456632225,348,Bachelor,Widowed,Employed,Owned,1,36
3444,55,144948,15,11.795737846330368,84.8246940783032,27,High School,Single,Retired,Mortgaged,2,46
3445,48,31953,78,72.2854127177753,-164.56076645781206,296,High School,Married,Retired,Rented,2,32
3446,44,126410,66,-0.8151186482400021,-111.38749159650264,1,PhD,Divorced,Retired,Rented,1,0
3447,22,145155,39,79.45662092721835,59.091752606892186,174,Master,Widowed,Self-Employed,Mortgaged,5,47
3448,42,43535,18,70.53627678863867,-144.60347984689304,395,Master,Married,Employed,Rented,2,27
3449,20,95536,70,13.762774162662112,169.86315293164438,167,Master,Single,Retired,Rented,4,26
3450,50,95039,59,78.1008188669754,132.62263540628425,18,Master,Married,Retired,Rented,5,16
3451,21,141640,32,-31.84402548698059,45.46883966642514,91,High School,Single,Retired,Owned,1,45
3452,42,101029,21,-24.18441071324196,114.86068404096596,303,High School,Single,Unemployed,Owned,4,14
3453,37,24055,40,-81.81396876491335,139.5288174922444,202,Bachelor,Widowed,Unemployed,Mortgaged,4,13
3454,51,58170,92,16.05616321749355,-86.58876615414536,484,PhD,Single,Unemployed,Mortgaged,5,30
3455,43,145331,27,39.94631458720801,125.78817166175503,21,PhD,Married,Self-Employed,Owned,1,33
3456,22,117944,2,49.233454243578564,-109.87423789046335,156,Master,Widowed,Self-Employed,Rented,4,2
3457,52,127585,97,-63.0330685117014,-31.196784906426473,385,Bachelor,Divorced,Employed,Owned,2,11
3458,45,119976,80,-10.051366983749944,20.97346724949577,14,Bachelor,Widowed,Retired,Rented,2,25
3459,46,48251,39,-58.16462182309519,77.00074670665168,20,High School,Married,Employed,Mortgaged,5,23
3460,26,24532,86,29.18292279376479,-169.1491256198899,244,Bachelor,Single,Employed,Mortgaged,2,33
3461,69,24924,56,-61.56965296408174,-75.41661139985197,377,PhD,Widowed,Unemployed,Mortgaged,3,7
3462,55,68037,13,72.74946311209348,39.06687535574051,457,PhD,Widowed,Retired,Owned,1,11
3463,67,98082,56,-48.4857637809456,-51.34727550631726,173,Bachelor,Widowed,Unemployed,Owned,4,8
3464,23,112115,66,-37.54759206811593,99.00902002661763,445,High School,Married,Unemployed,Rented,4,25
3465,36,91621,78,63.16313798717994,54.59477801425783,411,PhD,Single,Retired,Mortgaged,5,45
3466,61,97926,56,-7.475830173769722,-95.61547665945513,122,High School,Divorced,Employed,Rented,5,37
3467,28,98816,28,-85.68072975598686,-127.46556734676008,497,High School,Divorced,Employed,Rented,4,48
3468,19,109654,64,-0.9744747835237604,46.456917691338134,184,PhD,Single,Unemployed,Owned,2,42
3469,64,90400,71,-74.78219963157785,-17.83176202628721,308,High School,Divorced,Retired,Owned,5,18
3470,61,127620,82,87.36204936371593,-119.1754652035253,68,Master,Single,Employed,Rented,3,20
3471,61,119525,64,15.860082682008425,-62.50528608538416,293,Master,Widowed,Self-Employed,Rented,5,12
3472,26,121164,56,-43.82412883002388,-70.90317060530883,338,Master,Widowed,Employed,Rented,2,34
3473,38,112385,41,11.4691823185712,-141.07248995782496,159,Bachelor,Married,Retired,Owned,1,2
3474,41,113102,41,-76.16392139128413,16.887246935482096,49,PhD,Widowed,Retired,Rented,3,24
3475,51,30702,4,53.980434768387056,94.91350820851949,181,Master,Married,Retired,Owned,5,31
3476,39,126732,57,76.55904969554948,27.168079987075316,295,High School,Divorced,Unemployed,Mortgaged,1,20
3477,20,35385,30,67.39998987710871,117.46489137744686,394,Master,Divorced,Employed,Mortgaged,1,13
3478,29,29336,88,-28.483631586258703,-134.07532300244472,393,High School,Widowed,Self-Employed,Rented,4,30
3479,45,85421,84,-31.36173846419367,-23.179731183999394,348,PhD,Single,Unemployed,Owned,2,7
3480,47,51225,46,-83.684229981066,39.38943731691569,476,Master,Divorced,Employed,Mortgaged,4,6
3481,43,56021,56,27.252064566165018,63.36056193908664,141,PhD,Divorced,Retired,Owned,2,35
3482,65,23782,31,6.282861154163086,70.48307031243371,18,Master,Divorced,Employed,Owned,1,34
3483,38,108877,88,-7.317653161078553,82.42755375523717,140,High School,Single,Retired,Mortgaged,5,18
3484,45,135454,7,73.37357160024726,54.514732390566024,72,High School,Widowed,Retired,Rented,2,1
3485,43,137369,90,-59.78179780508766,-146.07788798128763,471,Bachelor,Married,Employed,Rented,2,4
3486,50,109630,77,-88.26007199576718,70.31004393682673,242,Bachelor,Single,Employed,Mortgaged,1,43
3487,38,69111,54,-76.80303861826222,80.92175643877954,261,Bachelor,Single,Self-Employed,Owned,3,1
3488,52,109402,8,-49.793141191073595,177.65277636010575,263,Master,Divorced,Employed,Rented,1,17
3489,69,139774,55,-84.00860113257775,69.61047721240536,143,PhD,Married,Employed,Owned,1,14
3490,51,142652,69,0.511867915764384,67.2589424705576,195,Master,Single,Unemployed,Mortgaged,2,15
3491,58,104585,44,-33.46371805795595,5.332784465509917,146,High School,Divorced,Retired,Rented,1,11
3492,68,62719,13,-57.51305854773612,132.45224709064098,294,PhD,Single,Retired,Rented,4,43
3493,64,116528,93,45.01513349075918,178.86051430601697,26,High School,Divorced,Self-Employed,Rented,1,35
3494,35,69037,20,-53.198761278144595,100.45615327107555,422,Bachelor,Married,Unemployed,Mortgaged,5,21
3495,28,100103,78,33.768918178882785,40.50013602881103,59,High School,Married,Self-Employed,Mortgaged,1,27
3496,40,129987,32,-27.132316947424997,-151.57626230463546,52,Master,Divorced,Employed,Mortgaged,1,39
3497,65,145695,60,2.1289969192598193,81.62608742266593,417,High School,Widowed,Self-Employed,Owned,5,42
3498,39,23513,50,78.09606717323757,75.08216468950215,149,High School,Single,Retired,Owned,3,21
3499,34,135183,27,-83.27670573315369,99.20453321139541,401,High School,Widowed,Unemployed,Owned,3,3
3500,22,33335,25,0.04761134594313887,-135.16006017618383,107,PhD,Single,Employed,Rented,3,11
3501,61,64140,52,63.796132858971276,55.34370004541165,318,High School,Married,Unemployed,Rented,4,20
3502,28,124126,68,15.83536470666273,-73.53939421739712,59,High School,Single,Unemployed,Rented,5,26
3503,47,100373,21,-40.1633069462718,93.69764762502012,258,Bachelor,Divorced,Self-Employed,Mortgaged,4,22
3504,32,97658,18,-18.41739567389382,-93.46537654867217,448,Bachelor,Divorced,Employed,Mortgaged,4,41
3505,44,54840,39,32.44781317114342,66.23232365534784,281,Master,Divorced,Unemployed,Rented,4,26
3506,52,51007,15,70.34614097648455,-73.80253908576731,425,Bachelor,Widowed,Unemployed,Mortgaged,5,40
