ProductID,ProductName,Category,Brand,Size,Color,Price,Discount,QuantityInStock,Material,Season,Manufacturer
P2370,Product2370,T-Shirts,BrandA,XL,Blue,63.44,0.013388212782757125,82,Wool,Spring,Manufacturer2370
P2371,Product2371,T-Shirts,BrandA,S,Red,10.5,0.15199144811049883,5,Denim,Summer,Manufacturer2371
P2372,Product2372,Dresses,BrandC,S,Yellow,72.38,0.0883754528986861,23,Denim,Fall,Manufacturer2372
P2373,Product2373,Jeans,BrandD,L,Yellow,69.67,0.1318984644722012,52,Wool,Summer,Manufacturer2373
P2374,Product2374,Jeans,BrandD,S,Yellow,32.2,0.2269442114962645,48,Polyester,Summer,Manufacturer2374
P2375,Product2375,T-Shirts,BrandB,S,Black,19.2,0.08388468421853428,30,Denim,Summer,Manufacturer2375
P2376,Product2376,Dresses,BrandA,XS,Green,75.24,0.19130600560197528,41,Cotton,Summer,Manufacturer2376
P2377,Product2377,T-Shirts,BrandD,XL,Green,98.43,0.2547317811226236,54,Polyester,Summer,Manufacturer2377
P2378,Product2378,Jeans,BrandD,XL,White,75.47,0.02022470673630994,39,Cotton,Spring,Manufacturer2378
P2379,Product2379,Dresses,BrandA,XS,Yellow,20.06,0.2327680358377006,40,Polyester,Spring,Manufacturer2379
P2380,Product2380,T-Shirts,BrandD,M,Black,39.19,0.26771536235451376,7,Wool,Fall,Manufacturer2380
P2381,Product2381,Jeans,BrandB,XL,White,84.72,0.22665789629848104,100,Denim,Fall,Manufacturer2381
P2382,Product2382,T-Shirts,BrandB,M,Black,88.73,0.17434175542348782,18,Polyester,Winter,Manufacturer2382
P2383,Product2383,Dresses,BrandB,XS,Green,48.0,0.14352139731959873,40,Polyester,Fall,Manufacturer2383
P2384,Product2384,Jeans,BrandD,M,Blue,70.7,0.003338265433613141,7,Denim,Winter,Manufacturer2384
P2385,Product2385,T-Shirts,BrandB,XL,Red,30.24,0.11957860611376168,97,Cotton,Spring,Manufacturer2385
P2386,Product2386,T-Shirts,BrandA,XL,Red,90.03,0.04334328736835082,76,Wool,Spring,Manufacturer2386
P2387,Product2387,Jeans,BrandB,M,Yellow,67.55,0.23662809811017785,28,Denim,Winter,Manufacturer2387
P2388,Product2388,Sweaters,BrandA,L,Black,44.9,0.031657212951838154,38,Polyester,Winter,Manufacturer2388
P2389,Product2389,T-Shirts,BrandA,L,White,29.69,0.0741015620242342,17,Wool,Spring,Manufacturer2389
P2390,Product2390,T-Shirts,BrandB,M,White,86.51,0.06198593217426524,5,Cotton,Summer,Manufacturer2390
P2391,Product2391,T-Shirts,BrandB,XS,Blue,61.84,0.01766127204337039,30,Wool,Fall,Manufacturer2391
P2392,Product2392,Jeans,BrandA,XL,Red,29.42,0.2896401904919119,34,Wool,Summer,Manufacturer2392
P2393,Product2393,T-Shirts,BrandB,XL,Blue,80.89,0.03749890916554357,44,Polyester,Winter,Manufacturer2393
P2394,Product2394,Sweaters,BrandC,L,Yellow,18.52,0.09176115422630506,17,Cotton,Spring,Manufacturer2394
P2395,Product2395,T-Shirts,BrandD,L,Blue,19.17,0.13101158224225506,39,Denim,Spring,Manufacturer2395
P2396,Product2396,Sweaters,BrandA,S,Black,77.96,0.022158630821645264,14,Wool,Fall,Manufacturer2396
P2397,Product2397,Sweaters,BrandA,S,White,40.99,0.08517270404545339,82,Denim,Spring,Manufacturer2397
P2398,Product2398,Dresses,BrandB,XL,White,62.97,0.1490998320859688,85,Denim,Spring,Manufacturer2398
P2399,Product2399,Jeans,BrandB,XL,Yellow,51.87,0.02773323450183318,16,Cotton,Summer,Manufacturer2399
P2400,Product2400,T-Shirts,BrandA,M,Yellow,75.97,0.247326659106198,75,Denim,Summer,Manufacturer2400
P2401,Product2401,Dresses,BrandA,S,White,39.37,0.14501975343300375,28,Polyester,Winter,Manufacturer2401
P2402,Product2402,Dresses,BrandA,XS,Green,28.57,0.027679705568414037,77,Cotton,Winter,Manufacturer2402
P2403,Product2403,Jeans,BrandA,L,Blue,44.16,0.13810401022977842,14,Polyester,Spring,Manufacturer2403
P2404,Product2404,Dresses,BrandC,L,Yellow,65.03,0.19935140653585812,63,Cotton,Summer,Manufacturer2404
P2405,Product2405,Jeans,BrandA,M,Yellow,84.41,0.1997404667270992,1,Polyester,Summer,Manufacturer2405
P2406,Product2406,Jeans,BrandD,XL,Green,65.46,0.009405481015090256,92,Wool,Summer,Manufacturer2406
P2407,Product2407,Dresses,BrandC,M,Blue,82.27,0.17417877286386294,57,Denim,Spring,Manufacturer2407
P2408,Product2408,Jeans,BrandC,S,Red,69.37,0.13445494862306248,94,Polyester,Winter,Manufacturer2408
P2409,Product2409,Jeans,BrandA,S,Red,11.15,0.22999875876041787,10,Denim,Spring,Manufacturer2409
P2410,Product2410,T-Shirts,BrandA,S,Black,12.23,0.02646843539227963,63,Polyester,Winter,Manufacturer2410
P2411,Product2411,T-Shirts,BrandB,S,Red,47.69,0.27094083019008464,35,Denim,Summer,Manufacturer2411
P2412,Product2412,Jeans,BrandA,S,Green,61.67,0.0035233325239231615,32,Wool,Spring,Manufacturer2412
P2413,Product2413,T-Shirts,BrandD,L,Yellow,32.17,0.039670086758600565,34,Polyester,Spring,Manufacturer2413
P2414,Product2414,Sweaters,BrandD,XL,Red,41.93,0.1128036780201557,36,Cotton,Spring,Manufacturer2414
P2415,Product2415,Jeans,BrandA,L,Yellow,47.99,0.00025080748332044766,67,Cotton,Winter,Manufacturer2415
P2416,Product2416,Dresses,BrandA,S,Black,97.53,0.11439597339073514,51,Cotton,Spring,Manufacturer2416
P2417,Product2417,Jeans,BrandB,XL,Green,73.76,0.21691410053213608,79,Denim,Summer,Manufacturer2417
P2418,Product2418,Sweaters,BrandB,XL,Green,46.69,0.019651539634469684,70,Cotton,Spring,Manufacturer2418
P2419,Product2419,Dresses,BrandA,S,White,10.14,0.04845908680628208,47,Polyester,Summer,Manufacturer2419
P2420,Product2420,Dresses,BrandD,XL,Black,26.43,0.1766358890019877,57,Polyester,Summer,Manufacturer2420
P2421,Product2421,T-Shirts,BrandB,XL,Green,41.55,0.29783766387030525,92,Wool,Fall,Manufacturer2421
P2422,Product2422,T-Shirts,BrandB,XL,Yellow,27.58,0.03493408424221554,26,Wool,Summer,Manufacturer2422
P2423,Product2423,T-Shirts,BrandD,M,Yellow,84.09,0.2830061680498527,83,Polyester,Winter,Manufacturer2423
P2424,Product2424,Jeans,BrandB,XL,Black,98.9,0.2919449968750511,30,Cotton,Winter,Manufacturer2424
P2425,Product2425,Dresses,BrandB,M,Black,78.6,0.14678553131436192,45,Cotton,Summer,Manufacturer2425
P2426,Product2426,T-Shirts,BrandC,L,Green,43.01,0.04018322382030691,57,Polyester,Winter,Manufacturer2426
P2427,Product2427,T-Shirts,BrandD,XL,Yellow,42.87,0.044615868203406184,76,Cotton,Fall,Manufacturer2427
P2428,Product2428,T-Shirts,BrandB,XL,Green,93.62,0.12838935608982263,98,Cotton,Winter,Manufacturer2428
P2429,Product2429,Jeans,BrandD,L,White,82.28,0.1944759411329292,90,Denim,Fall,Manufacturer2429
P2430,Product2430,Dresses,BrandC,M,White,60.96,0.15083112914944674,33,Polyester,Summer,Manufacturer2430
P2431,Product2431,Jeans,BrandD,XS,Red,85.02,0.11420814994516484,83,Denim,Summer,Manufacturer2431
P2432,Product2432,T-Shirts,BrandB,M,Blue,18.48,0.2604728707018021,26,Polyester,Fall,Manufacturer2432
P2433,Product2433,Dresses,BrandD,S,Red,65.31,0.27374109284178844,66,Denim,Spring,Manufacturer2433
P2434,Product2434,T-Shirts,BrandA,M,Green,74.04,0.14270976474923705,54,Polyester,Winter,Manufacturer2434
P2435,Product2435,Sweaters,BrandD,M,Yellow,53.31,0.07191831227695475,55,Cotton,Summer,Manufacturer2435
P2436,Product2436,Sweaters,BrandB,S,Red,96.82,0.2086495459571978,89,Wool,Winter,Manufacturer2436
P2437,Product2437,Sweaters,BrandD,L,White,30.36,0.07097491972526655,28,Polyester,Winter,Manufacturer2437
P2438,Product2438,Sweaters,BrandB,M,Black,85.79,0.057935933581772264,18,Cotton,Fall,Manufacturer2438
P2439,Product2439,T-Shirts,BrandD,XL,Black,92.27,0.27676097990860327,11,Polyester,Fall,Manufacturer2439
P2440,Product2440,T-Shirts,BrandD,L,Red,79.26,0.19819971683110418,54,Polyester,Fall,Manufacturer2440
P2441,Product2441,Jeans,BrandD,XL,Black,78.0,0.11781330426777077,3,Cotton,Winter,Manufacturer2441
P2442,Product2442,Dresses,BrandA,XL,Yellow,24.89,0.12391761631771425,91,Wool,Winter,Manufacturer2442
P2443,Product2443,Jeans,BrandB,L,White,55.84,0.08142374623923834,96,Polyester,Winter,Manufacturer2443
P2444,Product2444,Dresses,BrandB,XS,Black,92.79,0.20701512867528754,86,Denim,Summer,Manufacturer2444
P2445,Product2445,T-Shirts,BrandA,L,Yellow,60.66,0.1473239227879832,24,Denim,Summer,Manufacturer2445
P2446,Product2446,Sweaters,BrandD,XL,Red,51.6,0.0015590491513988059,33,Denim,Winter,Manufacturer2446
P2447,Product2447,Sweaters,BrandD,M,White,74.96,0.16539443941726004,17,Polyester,Summer,Manufacturer2447
P2448,Product2448,Jeans,BrandA,XS,Yellow,87.99,0.015178383005896145,21,Polyester,Summer,Manufacturer2448
P2449,Product2449,Jeans,BrandC,XL,Green,46.94,0.03535521654623112,36,Wool,Winter,Manufacturer2449
P2450,Product2450,T-Shirts,BrandC,XS,White,43.26,0.1657240951029556,4,Denim,Winter,Manufacturer2450
P2451,Product2451,T-Shirts,BrandD,M,Yellow,56.21,0.2897523535356904,14,Cotton,Fall,Manufacturer2451
P2452,Product2452,Dresses,BrandC,M,Blue,70.14,0.15580219860166986,46,Cotton,Winter,Manufacturer2452
P2453,Product2453,T-Shirts,BrandB,L,Black,41.37,0.005466848781910161,6,Polyester,Summer,Manufacturer2453
P2454,Product2454,Sweaters,BrandC,L,Black,73.35,0.06121200259664523,99,Denim,Winter,Manufacturer2454
P2455,Product2455,T-Shirts,BrandB,L,Green,88.45,0.1681705289748489,15,Cotton,Winter,Manufacturer2455
P2456,Product2456,T-Shirts,BrandA,XL,White,21.19,0.16462092891060645,61,Wool,Spring,Manufacturer2456
P2457,Product2457,Dresses,BrandB,S,Yellow,48.89,0.08168961276553637,76,Wool,Summer,Manufacturer2457
P2458,Product2458,T-Shirts,BrandA,M,Yellow,44.2,0.16227551301243817,16,Wool,Winter,Manufacturer2458
P2459,Product2459,T-Shirts,BrandB,XL,Yellow,33.39,0.045469079124782305,75,Cotton,Fall,Manufacturer2459
P2460,Product2460,Jeans,BrandA,M,Red,42.42,0.23030613762147725,54,Polyester,Spring,Manufacturer2460
P2461,Product2461,Dresses,BrandC,XL,Yellow,74.23,0.24596542437797525,40,Wool,Fall,Manufacturer2461
P2462,Product2462,Dresses,BrandA,XS,White,47.97,0.20818178622834496,62,Denim,Fall,Manufacturer2462
P2463,Product2463,Sweaters,BrandC,L,Yellow,65.33,0.05220015621393703,81,Denim,Winter,Manufacturer2463
P2464,Product2464,Jeans,BrandA,XL,Yellow,69.48,0.21580123109360025,18,Cotton,Fall,Manufacturer2464
P2465,Product2465,Dresses,BrandD,XL,Red,15.97,0.026090725466335528,19,Denim,Spring,Manufacturer2465
P2466,Product2466,Dresses,BrandA,XL,Yellow,41.34,0.13468061540522427,43,Denim,Summer,Manufacturer2466
P2467,Product2467,Jeans,BrandD,XS,Blue,21.19,0.14787335306828672,51,Cotton,Spring,Manufacturer2467
P2468,Product2468,Dresses,BrandA,XL,Black,22.87,0.08656839425100739,29,Denim,Summer,Manufacturer2468
P2469,Product2469,Sweaters,BrandD,XL,Green,10.05,0.051283513584794195,10,Wool,Summer,Manufacturer2469
P2470,Product2470,Sweaters,BrandA,XS,Black,79.03,0.2987554449527331,58,Wool,Summer,Manufacturer2470
P2471,Product2471,Sweaters,BrandB,M,Black,98.69,0.23478255389663938,87,Denim,Winter,Manufacturer2471
P2472,Product2472,Jeans,BrandD,XS,Blue,29.82,0.09704541931150125,38,Polyester,Fall,Manufacturer2472
P2473,Product2473,Jeans,BrandA,M,Red,67.56,0.1463436016294192,31,Polyester,Spring,Manufacturer2473
P2474,Product2474,T-Shirts,BrandD,XS,Yellow,34.66,0.19900765544826152,42,Wool,Fall,Manufacturer2474
P2475,Product2475,Jeans,BrandC,L,Yellow,15.61,0.0345805579065272,91,Denim,Winter,Manufacturer2475
P2476,Product2476,Sweaters,BrandB,S,Blue,81.4,0.006836818619059226,50,Cotton,Fall,Manufacturer2476
P2477,Product2477,Sweaters,BrandD,XL,Black,28.7,0.17946185092599082,76,Wool,Winter,Manufacturer2477
P2478,Product2478,T-Shirts,BrandA,L,Red,57.19,0.08028808512743224,37,Polyester,Winter,Manufacturer2478
P2479,Product2479,Jeans,BrandB,S,Black,51.78,0.27457232109592444,10,Polyester,Summer,Manufacturer2479
P2480,Product2480,Jeans,BrandA,XL,White,21.59,0.061153529405637674,97,Wool,Fall,Manufacturer2480
P2481,Product2481,Dresses,BrandC,XL,Red,37.02,0.23415083775144646,23,Polyester,Spring,Manufacturer2481
P2482,Product2482,T-Shirts,BrandB,S,Red,70.97,0.1741815454450212,73,Denim,Spring,Manufacturer2482
P2483,Product2483,Dresses,BrandC,XL,Blue,39.99,0.16525612203005974,76,Denim,Spring,Manufacturer2483
P2484,Product2484,T-Shirts,BrandB,S,Blue,16.03,0.2012639096853567,39,Polyester,Fall,Manufacturer2484
P2485,Product2485,Jeans,BrandC,L,Blue,50.59,0.23939685902291596,62,Wool,Spring,Manufacturer2485
P2486,Product2486,Dresses,BrandA,S,Yellow,16.46,0.1941200295226669,92,Cotton,Fall,Manufacturer2486
P2487,Product2487,Sweaters,BrandC,S,White,59.45,0.21252701891521059,59,Cotton,Winter,Manufacturer2487
P2488,Product2488,Sweaters,BrandD,M,Green,35.87,0.10921471809017591,10,Cotton,Fall,Manufacturer2488
P2489,Product2489,Sweaters,BrandB,S,White,39.3,0.1205375020973293,55,Denim,Spring,Manufacturer2489
P2490,Product2490,T-Shirts,BrandC,XS,Blue,82.02,0.15275326638902678,98,Cotton,Winter,Manufacturer2490
P2491,Product2491,T-Shirts,BrandB,S,Blue,29.16,0.1987191802248178,95,Cotton,Spring,Manufacturer2491
P2492,Product2492,Sweaters,BrandD,XS,Black,53.06,0.19377862416437364,35,Wool,Spring,Manufacturer2492
P2493,Product2493,Sweaters,BrandA,L,Red,37.39,0.08939678488141457,73,Cotton,Winter,Manufacturer2493
P2494,Product2494,Jeans,BrandD,M,Black,50.85,0.29314165575278833,21,Denim,Summer,Manufacturer2494
P2495,Product2495,Jeans,BrandB,L,Blue,29.08,0.22308237776573325,5,Wool,Spring,Manufacturer2495
P2496,Product2496,Jeans,BrandB,S,Blue,48.98,0.2021897146887136,47,Wool,Summer,Manufacturer2496
P2497,Product2497,Jeans,BrandC,L,Green,24.07,0.11149384451501392,82,Polyester,Fall,Manufacturer2497
P2498,Product2498,T-Shirts,BrandA,M,Yellow,62.76,0.07046758455593014,50,Wool,Spring,Manufacturer2498
P2499,Product2499,Dresses,BrandD,L,Blue,75.36,0.19243707142541025,79,Polyester,Fall,Manufacturer2499
P2500,Product2500,Jeans,BrandC,L,Blue,40.98,0.22605605977934468,81,Wool,Fall,Manufacturer2500
P2501,Product2501,Sweaters,BrandB,XL,White,84.57,0.07993484522132388,85,Cotton,Summer,Manufacturer2501
P2502,Product2502,Sweaters,BrandB,XS,White,66.62,0.23067598975218107,91,Cotton,Fall,Manufacturer2502
P2503,Product2503,Dresses,BrandC,M,White,50.5,0.15799158472887131,39,Polyester,Winter,Manufacturer2503
P2504,Product2504,Jeans,BrandC,L,Yellow,87.04,0.2272124702329199,11,Denim,Summer,Manufacturer2504
P2505,Product2505,T-Shirts,BrandD,M,Black,23.15,0.09049812258984109,49,Polyester,Winter,Manufacturer2505
P2506,Product2506,Sweaters,BrandC,L,Black,83.81,0.24175924002513516,97,Wool,Fall,Manufacturer2506
P2507,Product2507,Jeans,BrandA,XS,Blue,36.12,0.15383675251251075,63,Wool,Winter,Manufacturer2507
P2508,Product2508,Jeans,BrandD,M,Red,86.99,0.07583583499351544,6,Cotton,Winter,Manufacturer2508
P2509,Product2509,T-Shirts,BrandA,XL,Yellow,40.52,0.04087111426595683,87,Wool,Spring,Manufacturer2509
P2510,Product2510,Jeans,BrandC,L,White,78.33,0.18452164523065015,47,Wool,Summer,Manufacturer2510
P2511,Product2511,Dresses,BrandA,L,Yellow,90.45,0.22674261688656075,8,Wool,Fall,Manufacturer2511
P2512,Product2512,Dresses,BrandD,L,Yellow,89.1,0.14289567963598154,61,Polyester,Spring,Manufacturer2512
P2513,Product2513,Dresses,BrandA,S,Green,60.55,0.2918467762076727,46,Polyester,Fall,Manufacturer2513
P2514,Product2514,T-Shirts,BrandA,XL,Blue,97.0,0.12885124997300856,18,Cotton,Summer,Manufacturer2514
P2515,Product2515,Dresses,BrandA,XS,Yellow,14.23,0.19749309839873508,59,Polyester,Summer,Manufacturer2515
P2516,Product2516,T-Shirts,BrandC,L,Red,26.97,0.208792845519943,68,Polyester,Winter,Manufacturer2516
P2517,Product2517,T-Shirts,BrandA,L,Blue,55.68,0.2092255415222089,38,Denim,Spring,Manufacturer2517
P2518,Product2518,Jeans,BrandB,XS,Blue,41.98,0.034030777528125965,84,Wool,Fall,Manufacturer2518
P2519,Product2519,Sweaters,BrandA,S,Red,20.74,0.24029150528581783,19,Polyester,Fall,Manufacturer2519
P2520,Product2520,Dresses,BrandD,L,Blue,15.27,0.22395281276982795,87,Wool,Summer,Manufacturer2520
P2521,Product2521,Jeans,BrandB,L,Black,23.62,0.29063587484604153,46,Wool,Summer,Manufacturer2521
P2522,Product2522,Jeans,BrandA,XS,Black,90.88,0.20935215219758516,80,Polyester,Fall,Manufacturer2522
P2523,Product2523,Jeans,BrandD,L,Green,60.59,0.06805032184784666,19,Cotton,Winter,Manufacturer2523
P2524,Product2524,T-Shirts,BrandA,XS,Black,19.5,0.1485144558999154,72,Cotton,Spring,Manufacturer2524
P2525,Product2525,Jeans,BrandA,L,Yellow,35.65,0.2386728203360668,70,Cotton,Spring,Manufacturer2525
P2526,Product2526,Dresses,BrandC,L,Black,81.91,0.16083917734633468,27,Wool,Summer,Manufacturer2526
P2527,Product2527,Dresses,BrandA,XL,White,86.88,0.10778712606094641,30,Wool,Winter,Manufacturer2527
P2528,Product2528,Jeans,BrandC,XL,Blue,16.73,0.04957802964581696,17,Polyester,Winter,Manufacturer2528
P2529,Product2529,Dresses,BrandA,S,White,88.69,0.18173674151295635,30,Denim,Spring,Manufacturer2529
P2530,Product2530,Dresses,BrandC,S,White,71.75,0.14335420755286735,40,Wool,Fall,Manufacturer2530
P2531,Product2531,Jeans,BrandC,L,Yellow,79.94,0.09586896062069847,8,Wool,Fall,Manufacturer2531
P2532,Product2532,Jeans,BrandC,XS,Blue,18.21,0.11227181118204983,37,Cotton,Summer,Manufacturer2532
P2533,Product2533,Dresses,BrandC,L,Yellow,12.3,0.04101145803506213,54,Polyester,Spring,Manufacturer2533
P2534,Product2534,Jeans,BrandC,XS,Blue,14.47,0.0766727745232831,4,Wool,Summer,Manufacturer2534
P2535,Product2535,Dresses,BrandD,XL,Blue,48.77,0.12082919172318643,41,Cotton,Summer,Manufacturer2535
P2536,Product2536,Dresses,BrandA,XS,White,47.12,0.2673742672888136,84,Wool,Spring,Manufacturer2536
P2537,Product2537,Sweaters,BrandB,XS,White,86.03,0.2703355058289325,43,Wool,Fall,Manufacturer2537
P2538,Product2538,Dresses,BrandD,M,Green,90.03,0.17199846151227796,35,Cotton,Summer,Manufacturer2538
P2539,Product2539,Dresses,BrandA,S,White,97.03,0.19227089647854873,56,Polyester,Fall,Manufacturer2539
P2540,Product2540,Jeans,BrandA,XL,Black,31.87,0.11676152278970846,55,Wool,Winter,Manufacturer2540
P2541,Product2541,T-Shirts,BrandA,XL,Blue,82.47,0.24059821317013147,25,Cotton,Summer,Manufacturer2541
P2542,Product2542,Jeans,BrandC,XL,Black,24.09,0.1626085730264645,30,Polyester,Spring,Manufacturer2542
P2543,Product2543,Sweaters,BrandD,XL,Green,84.02,0.24014087726980501,95,Denim,Spring,Manufacturer2543
P2544,Product2544,T-Shirts,BrandD,L,Yellow,99.03,0.09947871191999544,55,Denim,Summer,Manufacturer2544
P2545,Product2545,Jeans,BrandB,M,White,52.39,0.07065740522842737,49,Cotton,Summer,Manufacturer2545
P2546,Product2546,T-Shirts,BrandD,XL,Yellow,48.05,0.08972858771661,97,Denim,Fall,Manufacturer2546
P2547,Product2547,Sweaters,BrandA,M,Yellow,78.35,0.18599087265559286,30,Wool,Spring,Manufacturer2547
P2548,Product2548,T-Shirts,BrandB,M,Red,34.32,0.10271018294100916,83,Denim,Fall,Manufacturer2548
P2549,Product2549,Sweaters,BrandB,L,Green,11.1,0.2722438122996287,2,Denim,Summer,Manufacturer2549
P2550,Product2550,Jeans,BrandA,XL,Red,58.51,0.22677266499572976,31,Denim,Summer,Manufacturer2550
P2551,Product2551,Dresses,BrandD,XS,Yellow,38.51,0.13434413757932967,63,Denim,Fall,Manufacturer2551
P2552,Product2552,T-Shirts,BrandC,M,Green,96.97,0.23766141637151073,14,Polyester,Winter,Manufacturer2552
P2553,Product2553,T-Shirts,BrandD,XL,Black,87.73,0.1479413904536644,60,Polyester,Summer,Manufacturer2553
P2554,Product2554,Dresses,BrandC,XL,Yellow,72.19,0.2677885782062896,28,Denim,Fall,Manufacturer2554
P2555,Product2555,Sweaters,BrandB,L,Blue,70.6,0.08701346027462267,80,Cotton,Fall,Manufacturer2555
P2556,Product2556,Sweaters,BrandA,S,White,70.8,0.13786229519612483,34,Wool,Spring,Manufacturer2556
P2557,Product2557,T-Shirts,BrandB,L,Black,51.92,0.0025536028985855275,13,Polyester,Fall,Manufacturer2557
P2558,Product2558,Jeans,BrandD,XS,Yellow,74.25,0.12658773332811302,46,Denim,Winter,Manufacturer2558
P2559,Product2559,Jeans,BrandA,XS,White,58.71,0.2572430534657826,22,Denim,Summer,Manufacturer2559
P2560,Product2560,Dresses,BrandD,XS,Blue,97.97,0.1149054490437245,28,Wool,Winter,Manufacturer2560
P2561,Product2561,Sweaters,BrandC,XS,Blue,64.12,0.13118744130643248,58,Denim,Summer,Manufacturer2561
P2562,Product2562,Jeans,BrandC,XS,Red,33.56,0.1097418871354651,42,Denim,Fall,Manufacturer2562
P2563,Product2563,Jeans,BrandD,L,Red,70.26,0.10480290247691436,21,Wool,Winter,Manufacturer2563
P2564,Product2564,Jeans,BrandA,M,Green,46.93,0.0285291097254189,70,Wool,Fall,Manufacturer2564
P2565,Product2565,Sweaters,BrandD,L,Red,36.9,0.10567401966320844,100,Polyester,Spring,Manufacturer2565
P2566,Product2566,Dresses,BrandB,L,Yellow,70.96,0.021446631653339477,6,Denim,Winter,Manufacturer2566
P2567,Product2567,Sweaters,BrandD,XS,Yellow,82.28,0.13083538845827902,17,Cotton,Spring,Manufacturer2567
P2568,Product2568,Dresses,BrandB,M,White,80.97,0.11760009517487571,20,Cotton,Fall,Manufacturer2568
P2569,Product2569,Sweaters,BrandB,S,Blue,31.17,0.2274504885493741,56,Polyester,Winter,Manufacturer2569
P2570,Product2570,Jeans,BrandD,M,Red,95.9,0.16059337427476172,39,Polyester,Fall,Manufacturer2570
P2571,Product2571,Jeans,BrandD,S,Black,54.13,0.03231397044688348,35,Denim,Summer,Manufacturer2571
P2572,Product2572,Dresses,BrandD,S,White,70.54,0.20319617618444788,38,Polyester,Spring,Manufacturer2572
P2573,Product2573,T-Shirts,BrandB,M,Black,52.92,0.12309618494272168,15,Polyester,Spring,Manufacturer2573
P2574,Product2574,Sweaters,BrandC,L,Blue,94.22,0.094661196383204,4,Polyester,Winter,Manufacturer2574
P2575,Product2575,Jeans,BrandC,XS,Yellow,23.9,0.05982106580013445,2,Cotton,Winter,Manufacturer2575
P2576,Product2576,Dresses,BrandD,L,White,69.35,0.19826812665161708,95,Cotton,Spring,Manufacturer2576
P2577,Product2577,T-Shirts,BrandB,XS,Red,26.87,0.16256829126173253,5,Denim,Winter,Manufacturer2577
P2578,Product2578,Dresses,BrandB,XL,Yellow,44.47,0.02136901131815765,96,Denim,Summer,Manufacturer2578
P2579,Product2579,Sweaters,BrandB,XL,Green,43.0,0.2309973804824277,75,Denim,Winter,Manufacturer2579
P2580,Product2580,Dresses,BrandD,XS,Green,60.66,0.24566343136584162,53,Denim,Fall,Manufacturer2580
P2581,Product2581,T-Shirts,BrandB,XS,Red,77.91,0.192185950649249,12,Wool,Summer,Manufacturer2581
P2582,Product2582,T-Shirts,BrandA,XL,Blue,82.44,0.14175097087756353,1,Wool,Spring,Manufacturer2582
P2583,Product2583,T-Shirts,BrandD,L,Green,29.42,0.10331077863550249,72,Denim,Summer,Manufacturer2583
P2584,Product2584,Jeans,BrandA,XS,Green,10.08,0.20217944062687548,59,Denim,Summer,Manufacturer2584
P2585,Product2585,Dresses,BrandD,M,Green,91.93,0.08730755503183568,82,Wool,Summer,Manufacturer2585
P2586,Product2586,T-Shirts,BrandA,XL,Yellow,74.95,0.2943960837783196,12,Wool,Fall,Manufacturer2586
P2587,Product2587,Jeans,BrandC,S,Blue,76.48,0.03192097522006292,95,Wool,Winter,Manufacturer2587
P2588,Product2588,Dresses,BrandB,M,Blue,75.95,0.1459190603615965,37,Polyester,Winter,Manufacturer2588
P2589,Product2589,Jeans,BrandA,L,Red,84.63,0.17442906351600285,81,Wool,Spring,Manufacturer2589
P2590,Product2590,Jeans,BrandB,S,Red,25.03,0.19294260478102934,48,Polyester,Spring,Manufacturer2590
P2591,Product2591,Dresses,BrandA,S,Yellow,90.21,0.18530178085545432,56,Polyester,Spring,Manufacturer2591
P2592,Product2592,Jeans,BrandC,M,Yellow,11.12,0.15799911783233422,1,Denim,Winter,Manufacturer2592
P2593,Product2593,Jeans,BrandD,XL,Yellow,71.58,0.2411040388656166,77,Polyester,Fall,Manufacturer2593
P2594,Product2594,T-Shirts,BrandB,XS,Green,58.41,0.06037280329919842,68,Wool,Winter,Manufacturer2594
P2595,Product2595,T-Shirts,BrandB,XL,Yellow,64.0,0.17546720289828005,92,Cotton,Spring,Manufacturer2595
P2596,Product2596,Sweaters,BrandD,S,Yellow,79.56,0.010349309795706906,68,Polyester,Fall,Manufacturer2596
P2597,Product2597,Sweaters,BrandD,L,Green,28.28,0.18452330409926967,26,Cotton,Fall,Manufacturer2597
P2598,Product2598,Sweaters,BrandB,S,Red,81.81,0.24515023593317636,39,Denim,Spring,Manufacturer2598
P2599,Product2599,T-Shirts,BrandB,XL,White,84.37,0.023860986647059122,83,Cotton,Fall,Manufacturer2599
P2600,Product2600,Jeans,BrandA,S,Black,91.07,0.15171999447443732,96,Polyester,Summer,Manufacturer2600
P2601,Product2601,Sweaters,BrandD,S,White,57.87,0.11873188385485735,40,Cotton,Fall,Manufacturer2601
P2602,Product2602,Sweaters,BrandA,XS,White,74.79,0.10711675222438678,39,Cotton,Fall,Manufacturer2602
P2603,Product2603,T-Shirts,BrandA,L,Green,92.4,0.028778930610372108,18,Cotton,Summer,Manufacturer2603
P2604,Product2604,Dresses,BrandD,XS,Yellow,56.76,0.10391673121756245,36,Wool,Winter,Manufacturer2604
P2605,Product2605,Jeans,BrandC,L,Black,93.95,0.07559663170783672,4,Polyester,Spring,Manufacturer2605
P2606,Product2606,Jeans,BrandC,M,Black,18.45,0.020212837333887144,15,Cotton,Summer,Manufacturer2606
P2607,Product2607,Jeans,BrandB,XS,Black,35.54,0.08800437931623364,10,Cotton,Summer,Manufacturer2607
P2608,Product2608,Jeans,BrandC,M,Green,33.63,0.0007665747742487516,23,Polyester,Winter,Manufacturer2608
