Year,Technology,Category,Popularity_Index,Growth_Rate,Usage,Market_Share,Region,Industry,Comments
2017,Swift,Language,27.32522958715481,-0.2811077622572675,412967,36.69465131460133,North America,Finance,None
2022,Kotlin,Programming Language,7.002644755922905,1.9102305334808793,300668,39.401655808629606,South America,Healthcare,None
2013,JavaScript,Library,81.77907578326756,-4.2074910899330975,816208,20.831872400293584,Africa,Manufacturing,None
2018,Go,IDE,39.228861690437554,2.1617051420904527,74982,5.905126519658305,North America,Healthcare,None
2012,Go,Programming Language,88.48291627802793,8.079954144444265,73069,46.871790812354554,Asia,Finance,None
2014,Ruby,Tool,72.05515754770518,2.0870102592177613,840731,17.15723734647647,Europe,IT,None
2013,Rust,Platform,8.415431203200697,-9.621371248954171,644604,1.7698247734203865,Asia,Finance,None
2011,JavaScript,Programming Language,77.2124992801051,0.33547980442599545,646604,20.3514711961202,Asia,Education,None
2022,Kotlin,Database,82.26302461820598,-4.271367026712596,225478,45.75052292240365,Africa,IT,None
2016,Rust,Framework,10.018511110802708,0.7388622662047695,334875,12.173896295738329,North America,Healthcare,None
2020,C#,Library,67.02483730956055,4.544726381397242,882061,47.417048545695486,South America,IT,None
2020,Python,Programming Language,22.098103438623173,-7.587103021235622,42686,31.673531514443994,North America,Manufacturing,None
2015,Kotlin,Platform,33.53517286135283,-9.309378969066508,785568,46.3412805028462,Europe,Education,None
2020,Rust,Platform,14.040684675188352,9.930422644177547,286590,37.22526207306445,South America,Finance,None
2018,Kotlin,Framework,4.3797764104491215,-6.484099747269778,181517,27.860400474532977,Europe,IT,None
2021,Swift,IDE,85.75064636273748,7.343203928075084,875447,5.6974426514440175,South America,Manufacturing,None
2014,C#,Platform,93.28824379767133,-4.5670418085176,756988,13.254714503765014,Africa,Finance,None
2013,Swift,Database,72.17725998902571,1.4901823088121517,117474,29.881828653151988,South America,Manufacturing,None
2016,Go,Library,16.43770110365107,-3.2277108785814175,442271,15.334488272468077,Asia,Finance,None
2015,C++,Database,0.09129195408695834,-6.206745587674636,981272,47.69282290363113,North America,Manufacturing,None
2013,Rust,Tool,36.34671516427899,-0.6085463347848759,360343,19.114082090085887,South America,IT,None
2017,Ruby,Tool,54.531399422488136,5.787870790682456,985812,24.51830782642226,North America,Healthcare,None
2018,Rust,Database,41.69634544238936,5.405691499977369,698641,21.92915896969989,North America,Education,None
2018,Python,Framework,66.75590128316527,4.446147903681116,536626,8.660916466974433,Africa,Healthcare,None
2020,Rust,Language,27.83633930596453,7.746049108011743,263372,41.56501712780531,Europe,Finance,None
2013,C++,Tool,28.99526427392588,-5.1165983494030325,310987,43.807181835042655,Africa,Manufacturing,None
2017,C++,Platform,0.6060533444845917,-2.3519075417653923,590994,13.358106166431538,North America,Healthcare,None
2018,Ruby,Programming Language,64.15172971857807,-6.115481888934466,689142,40.03310213410966,South America,Finance,None
2015,Kotlin,Library,84.59838734615371,-3.4867205997847917,429318,42.34398106864177,Europe,Education,None
2017,Ruby,Language,91.6243044521289,-5.472643957431444,799895,16.037911041738063,Africa,Manufacturing,None
2012,C#,Framework,58.715651384650336,-9.207313755318609,289731,44.6461749306495,North America,Finance,None
2017,Java,Library,19.165313471828092,8.567717743192294,400552,44.938738845188865,North America,Manufacturing,None
2022,Python,Framework,41.03215061535907,5.475094798863317,847690,35.44362778240126,Africa,Manufacturing,None
2018,Ruby,Framework,35.76843505546594,-3.8426508347355544,833517,37.50126856132575,Africa,Education,None
2010,Ruby,Platform,5.7291479603183255,2.9286866962248013,43810,22.790426770186496,South America,Finance,None
2022,C++,Framework,1.4082689303173246,-9.949638409379286,546459,26.997806234689904,Europe,Finance,None
2017,Kotlin,Tool,31.054171919771388,5.249885578298596,895670,10.019152216882649,Asia,Manufacturing,None
2014,Swift,Framework,70.92994878326765,0.6077343385138079,871112,45.310699202311206,Europe,IT,None
2018,Ruby,Platform,65.09365017440219,-7.414767345041808,353512,26.230435118657592,Asia,Healthcare,None
2014,Kotlin,Language,76.52645838667375,-2.2646377366692816,431147,32.28318250690558,Africa,IT,None
2014,Rust,Library,87.52354231023467,-7.823245188651269,213044,49.62569389727286,North America,Finance,None
2020,Kotlin,Platform,94.88092614228859,0.850133687548551,881217,48.83121772806588,South America,Healthcare,None
2010,Swift,Framework,79.81220238507632,-4.376712992461003,760967,44.878801550086266,Europe,IT,None
2014,C#,Database,4.0568113891812025,3.684485633798884,570603,12.336140904016023,Asia,Manufacturing,None
2020,Kotlin,IDE,96.85986108727516,8.546303447481598,994003,33.623359895496314,Europe,Healthcare,None
2018,Swift,Library,31.472779882145463,-9.161645244200988,963887,27.69506193066778,Africa,IT,None
2010,Java,Database,88.37968213329098,-3.322204349832756,524100,13.75354795869021,Europe,Education,None
2010,Go,Language,13.441253112633401,-0.6269099788756805,370647,20.855868717968594,Africa,IT,None
2014,Java,Tool,65.56943004099848,4.49363243437741,789916,40.27449103726987,North America,Finance,None
2017,Rust,Tool,32.12647337412038,-6.3648881991363115,707701,36.50642123737733,Asia,Finance,None
2022,Java,Framework,79.4090342182135,-5.792171432170347,216727,4.284239459357375,Africa,IT,None
2013,C#,Framework,12.854083416748963,-7.013746150339831,600053,6.836161686162434,North America,Finance,None
2017,Kotlin,Framework,50.7945845679487,-6.238472283000068,550818,0.004967611574369091,South America,Education,None
2017,Kotlin,IDE,98.20588793308576,-4.508516013659021,813478,2.916106414521952,Africa,IT,None
2012,Kotlin,Tool,72.56245375587447,9.856189153918564,422351,39.21277164622951,South America,Finance,None
2021,Go,Library,12.709534772259246,-9.170830752260589,614518,36.735206327759876,South America,Education,None
2012,Go,Library,65.82172789740561,-4.639731059661949,377538,9.750821883332339,North America,Finance,None
2011,C#,Programming Language,67.13966767634145,-1.5727479128532629,919440,1.1079170571882957,Europe,Education,None
2017,Swift,Framework,82.57813354824565,8.68323559113849,196772,39.623955569678685,Europe,IT,None
2021,Java,Programming Language,29.673180793881627,-4.5566629665286,939134,14.887586167930733,Europe,IT,None
2010,Rust,Framework,14.682032519070198,-3.0534746536705093,203222,22.271494346433364,South America,Finance,None
2017,Java,Tool,84.6714525372859,0.192766912890578,460712,7.1427753073744995,South America,Finance,None
2015,Kotlin,Library,36.48573130917908,-8.667351684823224,408662,5.734619658348378,Asia,Finance,None
2019,Python,Tool,43.92749737328522,-8.198174993966997,154755,23.510711436116615,Africa,Healthcare,None
2017,Python,Library,95.98271493776032,-6.284802463575117,606936,12.991758893352474,Asia,Education,None
2011,C++,Tool,45.84911621831491,-4.762641625788168,137067,26.73663095321077,Asia,Healthcare,None
2011,Swift,Language,8.161388804475534,0.3718654912684727,846787,22.409668875030857,Africa,Education,None
2012,Java,Library,66.10279760578716,0.7033427033296533,877351,3.394290680841383,Europe,Finance,None
2022,Kotlin,Tool,71.67789100269627,5.260252565050031,855556,32.60706364206178,South America,Manufacturing,None
2014,Kotlin,Programming Language,46.72794063146591,-0.991890342912253,26616,46.89672558018001,South America,Education,None
2011,Swift,IDE,70.3015152653693,4.090355549989052,2436,35.28097567090594,South America,IT,None
2014,C++,Language,39.608520873916916,4.151658588483398,211997,39.544313313654605,Europe,Manufacturing,None
2015,Kotlin,Library,90.06468712392103,9.240757841699079,909915,11.440771642168885,North America,IT,None
2018,Python,Tool,77.05965824125336,-3.399459985986926,531069,35.04815461235186,North America,Manufacturing,None
2022,Ruby,Language,27.930986863260276,-2.806737183729142,521794,49.53953319699568,Europe,Healthcare,None
2012,C#,Framework,47.215170038963215,3.9144770125349737,135249,14.396896782378715,Africa,IT,None
2011,Kotlin,Database,72.21997326522425,-2.5347235309200844,567201,5.761582645543806,Asia,Finance,None
2016,JavaScript,Framework,53.41747500183526,6.5715305573007825,418220,35.72883828609067,Asia,Manufacturing,None
2013,Rust,Tool,51.993979322644115,-8.204845737810725,73875,39.90353223692487,North America,Manufacturing,None
2010,Go,Framework,84.25385537528025,3.886669039473432,634023,19.14921964648153,Europe,IT,None
2013,Kotlin,Framework,65.27031318753099,-6.890516168412004,768820,38.10376328110861,South America,Finance,None
2019,Python,Programming Language,94.04710681772724,1.0115152206248013,765340,8.4874536744788,South America,Manufacturing,None
2015,Kotlin,Database,27.158615220545347,0.12366298160077349,929830,23.28051603985184,South America,Healthcare,None
2011,Ruby,Tool,9.973276302503853,3.557419214796118,755647,29.77100388833439,North America,Education,None
2013,Kotlin,Programming Language,18.59830752276219,1.2289826017443577,853053,4.862707006680067,Europe,Manufacturing,None
2017,Python,Library,18.98276936002884,0.8440523820782211,742538,28.947806100974233,Asia,Manufacturing,None
2011,JavaScript,Programming Language,55.41987569863228,0.23069002644758818,85614,12.124082415523214,Europe,Finance,None
2011,C++,Language,51.19206087812057,5.573556886907127,32060,47.200446271352014,South America,Education,None
2017,Ruby,Framework,59.401972823936454,-4.627592521053532,292254,33.51131654406661,Asia,Healthcare,None
2019,C++,Library,20.105652864615074,-6.781157548471808,566816,6.589350113152342,Europe,Education,None
2014,C#,Platform,23.92833822201287,-9.747823810339845,949005,35.396830155962135,South America,Finance,None
2022,JavaScript,Language,5.695627171270412,-7.362470059617845,748791,40.48665955290337,Europe,IT,None
2012,Java,Platform,2.5321537915803494,2.90148480541715,229734,5.533217488636194,Europe,Education,None
2021,C#,Programming Language,35.545096226895566,4.421054435955815,10998,0.2980015226403343,Africa,IT,None
2010,JavaScript,Tool,74.63145473204128,2.5917371967752203,823205,4.370097175180865,Africa,Healthcare,None
2021,Java,IDE,70.01114244657659,-8.627582353588162,206154,15.550018151749374,Europe,Education,None
2013,Ruby,Platform,66.53107692052892,5.452043413774071,675073,15.554992154145076,Europe,Education,None
2012,Rust,IDE,2.1470406518858898,0.324659314436996,628596,36.83305503976967,South America,Healthcare,None
2014,Java,Library,94.85202143018279,-5.19840460082325,438700,22.493230115034212,South America,IT,None
2010,Python,Tool,34.03974663024479,1.7315903700230812,93265,0.4341957841326516,Europe,Finance,None
2010,Go,Database,43.410747272797536,-1.6815215813790463,39330,23.0443552855269,North America,Education,None
2020,Swift,Tool,80.12532662971917,3.947101634700992,73333,35.96818271414832,South America,Manufacturing,None
2019,Kotlin,Framework,9.1529595639813,-0.08621444399219769,77474,3.130645062746301,Asia,Education,None
2021,Python,Language,17.685258646724257,-9.280392772984376,487048,26.73692301063117,Europe,Healthcare,None
2013,Ruby,Framework,32.56119528103939,2.8925330221350887,967738,17.787254802706943,Africa,IT,None
2018,Rust,Framework,84.33858654270911,4.2277349980916785,950582,14.319514322831067,Asia,Healthcare,None
2013,Go,Language,68.57822728605849,2.941318839310213,98062,6.265953101061594,South America,Finance,None
2010,Swift,Library,35.839439722173424,8.29345774239334,313189,14.824434256372793,North America,Healthcare,None
2014,Python,Platform,93.33657948696235,-3.337758228377064,195366,15.646991225259082,Africa,Manufacturing,None
2014,Swift,Library,78.37013517483892,-5.43927126638512,495052,39.1123783430108,South America,Finance,None
2010,Kotlin,Tool,1.0447354487892913,0.20561404894715452,730768,11.497738549068458,Europe,Manufacturing,None
2012,Swift,Language,45.02904662184763,6.136990900698077,286658,18.086877772821087,Europe,Education,None
2021,Java,Platform,42.5069680613858,3.7358941484768557,370374,41.97809398451441,Europe,Healthcare,None
2015,Ruby,Framework,23.559993010515157,-1.504908469125839,163599,44.84193474927063,South America,Finance,None
2015,Ruby,Framework,28.17534630608156,-6.648583935948191,788387,14.562650579522296,North America,Manufacturing,None
2018,Swift,Tool,68.284686124174,-6.618409977236917,950248,4.740718319393677,Europe,Education,None
2012,Go,IDE,24.044852098155268,-1.2649494374584052,62601,49.71312542458597,Asia,Manufacturing,None
2017,C++,Programming Language,74.03305493349772,7.9470401379386075,91292,6.396076155439245,Europe,Finance,None
2022,Python,Library,46.940700625623236,-1.498195168712524,359104,26.31858505656795,Asia,Healthcare,None
2021,Ruby,Framework,7.965339318575804,8.696952697095231,615096,45.743316566947065,South America,Finance,None
2013,Kotlin,Database,40.65332056985434,-0.6303520627582575,242928,28.748760615278613,North America,Manufacturing,None
2022,C++,Framework,79.1515740166892,-9.26569263143568,629832,3.8191826326929745,Europe,IT,None
2016,JavaScript,Programming Language,12.925761940159608,-4.7751435476786135,660137,42.62995203061845,Africa,Finance,None
2011,C#,Framework,50.26855897591135,-9.76156932018419,281848,21.871754418144118,Asia,Education,None
2010,Swift,Tool,18.631861527023798,-6.022479339459979,48511,12.228250618304799,Africa,IT,None
2012,Kotlin,Tool,92.63587489569264,-0.784352740128325,512837,31.598064686999916,North America,Education,None
2012,Go,Library,54.85033394776995,-0.5046636538096845,29935,9.168927359131363,Europe,Education,None
2015,JavaScript,Library,16.526541735603228,9.814264326554845,3653,48.61177222013293,Africa,Manufacturing,None
2015,Swift,Tool,55.90480729002114,-7.213350193942785,417933,9.470652825872488,North America,IT,None
2011,Swift,Tool,95.85913345572976,1.735889772881091,924265,46.97786599860586,South America,IT,None
2020,Go,Framework,82.97660447745606,-7.75703231972633,362136,26.69205250166517,Asia,Education,None
2012,C#,Tool,34.01068294084602,-2.9446847747869898,332064,37.310473360624194,South America,Finance,None
2021,Go,Platform,74.3604624737905,3.1496205543129374,848529,27.361817167239227,Asia,Education,None
2018,Java,Framework,68.64476241430553,1.3969936840327595,361295,43.23382493862386,Asia,Education,None
2017,C++,Database,74.82658729495841,-3.387843877845298,561144,5.774202341989004,South America,Finance,None
2013,JavaScript,Library,48.34847099650595,3.42363406350664,700178,33.4620975783158,North America,Manufacturing,None
2017,Ruby,Language,91.90177614044664,3.68441297924986,420513,49.295227693611146,South America,Manufacturing,None
2022,JavaScript,Language,37.25722714438654,-5.688666965193086,743013,23.393272222871236,North America,Healthcare,None
2013,Python,Tool,96.25400957607725,-2.1143048409947713,222978,23.261185748381806,Asia,Finance,None
2011,Go,Library,12.242659573336779,-1.9040189246255466,869640,1.6036043132589994,North America,Manufacturing,None
2010,Swift,Tool,93.2485184258682,7.621038502970194,17368,33.49514441058169,Europe,IT,None
2011,C++,Tool,76.2296046751951,3.0095686641349957,129020,48.29942372957191,South America,Education,None
2010,C#,Platform,95.52030150978979,3.9988376136285364,959122,8.44102473669267,Europe,Education,None
2018,JavaScript,Database,55.36335296465013,-6.516950433340658,595621,0.14735452696565954,Europe,Healthcare,None
2018,Kotlin,Framework,93.66830307015049,9.7464817906788,892017,14.232581172516312,Asia,Education,None
2020,Swift,Tool,16.96102091942121,-3.815216432760195,858874,22.978228945486144,South America,Education,None
2015,Ruby,Tool,2.9897267064084576,0.1551304456585676,791436,9.627959504646878,North America,Healthcare,None
2013,C#,Framework,70.06655499201975,-7.812429411361004,712505,38.706136434451444,Asia,IT,None
2020,Java,Database,86.34911421220882,-5.055857246699038,20574,12.384496787085236,Asia,Healthcare,None
2020,C++,Platform,89.68909369211802,-6.649954366749937,551777,7.6462174511332694,North America,Manufacturing,None
2013,C++,Framework,6.147149777818939,5.612607570091848,239611,43.65772850381923,Europe,IT,None
2011,Ruby,Database,35.323246141602695,8.534152631524911,737712,13.03187558506042,Europe,Education,None
2010,C#,IDE,44.43046675159178,3.5473210820221333,82086,47.54191648641057,North America,Education,None
2016,C++,IDE,92.62241644839571,5.865492719415364,869633,13.881625050673952,North America,Finance,None
2011,JavaScript,Language,29.293834516801663,-6.715541305391046,187777,5.2913025306346455,North America,Education,None
2016,Ruby,Framework,68.83757177846333,-1.2002343619204545,219763,27.134700578446264,Asia,Education,None
2019,Rust,Library,21.988916234465748,-7.93979506876677,12043,23.79598595192258,Africa,Education,None
2015,JavaScript,IDE,61.272676988002495,8.48544087782281,71577,17.983889265628854,North America,Manufacturing,None
2022,C++,Framework,11.312337050883869,3.723701096276937,698188,21.460875555682097,North America,Education,None
2020,Swift,Language,75.45466596735388,-7.979905392913738,699325,38.127609036220136,Asia,Education,None
2017,Kotlin,Tool,4.454942965443454,4.75940954366148,903543,41.1208579508661,Europe,Healthcare,None
2010,JavaScript,Framework,99.83431874043555,-3.9315359174372126,108699,5.527046491362059,Africa,Finance,None
2021,Swift,Library,80.14050513735947,8.407191438522808,21764,18.31342191325923,South America,Manufacturing,None
2011,Go,Tool,61.269665300529255,-8.727016116520279,392906,32.69598706848455,North America,IT,None
2014,Swift,Library,76.85004236289757,-3.7730103541323707,668538,0.8139530595321076,North America,Healthcare,None
2022,C++,Database,0.3026497710040821,7.050924943072626,342598,29.03041140186251,Asia,Education,None
2019,C#,Tool,42.83951162255758,-7.9338143737113125,346180,10.399909043836224,Europe,Education,None
2015,C#,Tool,59.36221483154945,-4.52353885322474,503761,24.78083901011675,Europe,IT,None
2011,C#,Tool,97.6201382133374,-6.505527595742215,572800,38.68850871057482,North America,Healthcare,None
2016,C#,Language,36.58634756704651,7.850532083766339,829229,35.82644779115907,Asia,Finance,None
2022,Swift,Tool,97.04910010077352,-0.40272562237987763,124991,30.041943160294377,South America,Education,None
2020,C++,IDE,51.5549267590671,7.1209597430950815,245058,4.375261393829261,Africa,Education,None
2015,Swift,Framework,6.938163594503887,-3.4711305055085218,341244,7.48980134565283,South America,Finance,None
2014,Swift,Platform,61.65009635159158,3.3809954103381497,237487,20.06727069974324,South America,Education,None
2014,Rust,Tool,82.20834171521945,-7.987395844442049,306730,47.92230836101514,Europe,Education,None
2014,Python,Tool,88.71344996347487,-1.3924202157489134,719864,32.60372489079899,South America,Education,None
2017,Rust,Language,52.88354683386266,-4.843380056938638,733915,39.67915717813402,Asia,Manufacturing,None
2012,Rust,Library,44.48164377973073,-4.565595798907047,394563,49.543097208378384,Europe,IT,None
2012,Ruby,Database,63.80919136819087,-7.616529397797951,654877,3.493636062544736,Asia,Manufacturing,None
2016,Kotlin,Platform,6.24091046792582,-2.2337352375656483,333189,23.7508984118095,South America,Manufacturing,None
2015,Swift,Database,94.17294130750535,-6.548447024870596,767151,35.431229949952744,Asia,Education,None
2020,Ruby,IDE,23.990837307447787,3.664203924613261,617613,40.10092157043788,Asia,IT,None
2021,C#,Programming Language,62.73735797880127,0.3476691823743039,703502,26.43411692099797,South America,Healthcare,None
2021,C#,Framework,60.35445704473369,-0.8332803547984717,450162,18.39950500551053,Africa,Manufacturing,None
2021,C++,Framework,72.16945036435396,7.480120412054902,366090,15.148502800164298,Africa,Finance,None
2013,JavaScript,Platform,85.35318592447186,-6.293956469623474,766268,44.02432703825665,Europe,Finance,None
2010,Ruby,Tool,25.268550226249186,3.984113864315063,294646,25.97298243004616,Africa,Education,None
2018,Go,Database,20.69238137792022,-6.296778535957395,725510,8.386837974424283,South America,Healthcare,None
2018,Kotlin,Tool,74.62314269275892,2.570798638965657,134174,39.79895066798944,Europe,Finance,None
2011,Ruby,Framework,18.64886985455927,-9.218537475116197,857665,14.862250509915809,Asia,Healthcare,None
2018,Rust,Library,95.60428100523693,-9.312147135681563,409742,15.743923544135068,Europe,Education,None
2017,Swift,IDE,19.72559945948279,-1.719183468605717,926408,1.350094179517164,South America,Healthcare,None
2015,Ruby,Database,52.646957869080225,9.863929605522259,393635,15.471576405621073,Asia,Healthcare,None
2017,Swift,Programming Language,65.62720579367877,-7.050220920225554,386889,37.09495029396392,Europe,Healthcare,None
2019,Kotlin,Framework,17.067206740307483,5.064605547360024,501152,41.858524774556024,Europe,IT,None
2014,Rust,IDE,38.59427997317254,1.4772660572788148,824571,46.628234779140854,Europe,Manufacturing,None
2010,Go,Tool,77.9076253670244,-4.384470766980431,881467,36.98438832144872,Africa,IT,None
2017,Python,Platform,30.015537974028394,5.36300084021404,61829,48.46657355969646,South America,Manufacturing,None
2012,Ruby,Platform,34.41981268071491,-4.092465675531862,53453,6.680521763297959,Africa,IT,None
2013,Go,Tool,20.412124943472453,-6.625279526769519,144230,1.4021966692735643,Asia,IT,None
2019,Rust,IDE,75.85491125199927,-6.1177126120814425,665449,37.0070333606069,North America,Education,None
2015,Ruby,Platform,23.947919475107405,-6.232830562944747,168477,24.67301939782641,Europe,IT,None
2014,Swift,Programming Language,27.084018368105887,5.171233309394713,989360,14.004675601380189,Africa,Education,None
2010,Kotlin,Language,49.08796486111208,0.5690594813044001,29292,22.638670874560912,South America,Manufacturing,None
2021,JavaScript,Library,19.179071550673697,3.0712967833775178,237709,16.081744041859906,South America,Finance,None
2020,C#,Tool,22.962485397195074,7.886427552001749,335259,33.55295474230663,South America,Finance,None
2014,Java,Platform,92.62283358905046,-6.635318999429607,671566,15.140330606284147,Asia,IT,None
2015,C++,Database,80.2081287089904,-1.5529425940810793,670273,2.690482985156134,Europe,Finance,None
2020,Java,Tool,26.861173981142972,3.6018203665399007,15070,38.68872676085168,Europe,Manufacturing,None
2018,Go,Framework,69.91091802786022,-3.004312133575368,815117,0.28501806450746403,Africa,IT,None
2011,C++,IDE,36.42537079770729,3.232125397782575,221476,6.204494836287799,Asia,IT,None
2014,Rust,IDE,42.5025621263039,-2.805359525683353,668366,21.942190159194414,North America,Education,None
2018,Kotlin,Tool,70.58593983012416,-6.425758593030693,848476,28.86052930794838,Asia,IT,None
2010,Swift,Language,80.54577085938486,0.6807764215641505,619775,29.293076450440513,South America,Manufacturing,None
2011,Rust,IDE,26.355294557678576,-9.692340776835898,986721,35.1494367656003,South America,Finance,None
2011,Ruby,Tool,17.375257739157092,-2.298409371730732,771046,12.716866018586014,Asia,IT,None
2018,Java,Language,43.989904816844316,3.7073003040372416,655705,21.730180577238446,Europe,Healthcare,None
2019,JavaScript,Library,25.15993054316499,-4.712162503175829,26015,41.30760018182766,Africa,Finance,None
2014,Rust,Database,80.38453618794522,4.523303890466167,98613,10.340619896153068,Africa,Finance,None
2019,Java,Platform,16.89128785955536,-0.1387593403136762,344410,19.54937824032455,Asia,Finance,None
2022,Rust,Programming Language,32.67755759449551,-4.244453609742404,347272,18.30422259713486,Africa,Education,None
2010,Java,Tool,19.31996368811809,-1.3728439578061131,553468,37.94668691796797,North America,Manufacturing,None
2013,Python,Tool,3.3144245137811,-8.687576182124417,47972,17.193299083752184,Africa,Healthcare,None
2010,Rust,Database,58.39593658221669,-0.37006741222507955,15620,44.87766288150422,South America,IT,None
2017,Java,IDE,78.00337995632557,-1.8077909892343929,765529,49.17882957400978,Africa,Finance,None
2010,Ruby,Library,81.77282489565587,-0.7775320384773678,454029,10.610304995737662,Asia,Finance,None
2018,C#,IDE,68.84698736687169,-7.957898322248564,896942,17.69981080185855,North America,Finance,None
2022,Kotlin,Library,76.28027895489815,-9.448290109793138,663259,8.73799614077016,Asia,Healthcare,None
2021,C++,Database,44.356522542395815,-7.37066513716492,83496,11.88733410278423,Asia,Manufacturing,None
2011,C++,Library,11.430504853390577,-3.7942569938159902,649677,30.338754238258993,Europe,IT,None
2012,JavaScript,Tool,27.206387827423185,-7.839418604934927,910137,29.22881813789119,South America,Healthcare,None
2022,Ruby,Platform,56.073582250712974,5.346501500154915,380390,16.58451142506848,Africa,IT,None
2018,Java,Tool,92.98806230841925,7.268292116943222,81464,27.813252090197256,South America,Healthcare,None
2015,Java,Tool,67.9962237386248,1.6531835151631462,762557,15.05127533909844,Asia,Education,None
2018,Ruby,Language,18.479757244924222,2.558617533460655,93489,32.25062992018932,Europe,Education,None
2012,Go,IDE,46.454490593076024,9.200738852625161,420956,34.83736794133351,Europe,Finance,None
2011,JavaScript,Library,83.74008594608217,1.0283512912331432,295507,21.843529419929116,North America,Education,None
2013,Java,Library,9.677041750629767,7.3737542566446805,379178,45.31935980619579,North America,Healthcare,None
2015,Python,Language,7.915964830678391,4.545884710294374,347753,5.758710201279244,Europe,IT,None
2010,JavaScript,Language,93.74877862437178,1.0844699213394584,224361,14.477710915573505,Asia,Manufacturing,None
2012,Ruby,Tool,87.3428753728782,0.2289434486420845,931663,14.256372983015853,Europe,Manufacturing,None
2015,C++,Language,42.864485271350375,-9.403084337093206,317118,8.726782786353048,Europe,Finance,None
2018,C++,Tool,72.404238550876,-4.049651382042301,662908,38.67850480951386,South America,Education,None
2016,JavaScript,Library,78.43525914199829,-5.256177934251893,909414,12.508431701231132,Africa,IT,None
2012,Kotlin,Platform,33.03586117947218,-4.150259854033518,325938,9.68452721650559,South America,Manufacturing,None
2017,Rust,Programming Language,43.623456818477145,3.3209837455071742,915412,31.498462333955864,Europe,Education,None
2017,JavaScript,Programming Language,86.06625222254391,0.3210387063755338,138097,24.472710744803734,Asia,Finance,None
2011,Rust,Tool,1.3369136299698603,-1.9103201738221358,422508,43.15190036437483,South America,Finance,None
2020,Kotlin,Platform,33.830799031368386,3.06085380857521,484639,10.42069036463848,Asia,IT,None
2018,Java,Library,97.07110350266622,-6.41267187675809,540223,28.88311995507519,Asia,Education,None
2014,C#,Tool,45.82199276536751,-5.270353831652617,480295,32.65075067446494,Asia,Healthcare,None
2019,Java,Framework,40.54187844855552,-0.37436595283727847,595544,13.299471225168402,Europe,Manufacturing,None
2020,Ruby,Library,3.254521919322839,4.1154161788985455,873776,8.743473596156043,South America,Healthcare,None
2022,Go,Database,72.884904501316,-7.816986199570913,821087,25.90675988118197,Europe,Manufacturing,None
2013,Rust,Tool,94.10854068644676,6.920574168968326,757624,30.633522480165592,Africa,Healthcare,None
2013,JavaScript,Programming Language,69.77414790384687,5.146430862554469,433418,28.545158486648102,Europe,Finance,None
2012,Python,Programming Language,65.73940008219441,2.8453656105073364,87829,28.633797078800022,Europe,Manufacturing,None
2019,Java,Platform,93.20438448353113,-1.1413673748178255,249734,24.867815200324966,North America,Healthcare,None
2010,Go,Language,15.403395729990688,6.28502167773004,717680,10.288715985498115,Africa,Education,None
2021,C#,Tool,10.404288506613268,-2.3916141793398715,214155,33.970399589473864,Africa,Finance,None
2014,C++,Platform,68.56095196108724,-6.030872956769744,551074,25.298560631929906,Africa,Finance,None
2016,Python,Framework,7.3646642396521855,-6.047591814385845,46756,41.94057622022183,South America,Education,None
2014,Python,Database,90.8832397810343,8.254775003171495,525252,40.16610670736599,Asia,Healthcare,None
2022,Swift,Library,68.48572092748614,1.8694814534912325,525470,26.949079257239443,North America,Healthcare,None
2013,JavaScript,Library,77.55848402188857,-5.17959280478885,682495,19.10518385931607,Asia,Manufacturing,None
2012,Kotlin,Platform,89.79722232406002,-5.356503074555072,890733,25.98099014018182,Europe,Finance,None
2013,C++,Platform,8.264579057955668,-0.4049985887590388,557899,46.123864588184574,Asia,Healthcare,None
2011,Rust,Tool,33.69701976829867,1.1994038165386716,136800,26.247006600305657,Asia,Healthcare,None
2011,Python,Database,55.416457659625685,7.93230493746956,585796,26.82229223379677,Asia,Finance,None
2012,Swift,Framework,85.38356581046789,-4.886770875431326,83892,25.96811866618442,North America,Education,None
2022,C++,Language,55.59879836670577,3.2026825521420665,343564,48.65048662567718,Africa,Finance,None
2021,Go,Framework,57.415030877116656,4.522504213372349,328770,44.836530516217636,North America,Healthcare,None
2017,C++,IDE,57.305260334165155,7.640139786960649,718460,20.33041908224749,South America,Finance,None
2012,Kotlin,Platform,66.57426599969452,7.506093033163886,289227,23.873647027551748,Asia,Manufacturing,None
2017,JavaScript,Framework,72.40962830081168,1.429199054247448,561343,15.442201069805368,Africa,Manufacturing,None
2010,Kotlin,IDE,68.60447735939725,-3.47036540096457,870629,2.25331497339159,Africa,Education,None
2011,C++,IDE,13.815899732879245,-4.2143767536209715,985898,47.75000880991669,Asia,Education,None
2018,JavaScript,Library,99.06340797380491,3.7607241609355206,832178,9.666284035805383,North America,Manufacturing,None
2010,C#,Database,85.20240590764485,5.955757497502317,345189,31.096856932458284,Asia,IT,None
2021,Java,IDE,47.26244567286169,-1.7738420953043565,453849,43.68492077308906,Europe,Manufacturing,None
2015,Python,Programming Language,64.34524396033113,4.48325472365603,179467,14.433234947991641,South America,Healthcare,None
2012,Swift,IDE,26.729231819944175,-8.100265061204366,493083,42.01303215842389,North America,Healthcare,None
2018,Rust,Tool,82.99094629749132,-7.565916098518279,812282,17.98055009566657,Africa,Manufacturing,None
2010,Python,Library,60.10268458141789,-1.6783260308952173,192762,36.688212057661254,South America,Finance,None
