Category,Sales,Revenue,Discount,Age,Region,Product,Date
E,1072,2571.637342419573,0.21383831781436738,31,North,P2,2023-04-29 20:00:00
D,4994,2034.843789662538,0.16799592520705492,21,South,P3,2023-04-19 16:00:00
E,4993,2388.7686702488477,0.23413529533928412,62,West,P3,2023-02-23 01:00:00
D,3962,4176.729381268735,0.3431837403329368,35,North,P1,2023-11-15 17:00:00
E,2271,3500.864500125753,0.33031408435576465,46,South,P3,2023-03-23 11:00:00
E,1859,4750.559119831609,0.16544960008409354,52,South,P4,2023-12-16 16:00:00
A,4856,3718.819114307336,0.14996792429625339,55,North,P4,2023-07-09 13:00:00
B,1042,3280.726527018776,0.11067070504354902,33,South,P1,2023-12-12 22:00:00
E,3424,3440.784035943338,0.10497023751757291,37,West,P2,2023-12-04 12:00:00
E,2064,4769.485757873658,0.4519241742878741,41,East,P3,2023-05-02 07:00:00
C,3217,4152.803719466825,0.11803554240215597,52,West,P1,2023-09-02 12:00:00
B,3259,1096.1649494657513,0.3924884439492985,61,South,P2,2023-08-24 23:00:00
C,2516,3136.558784542789,0.44879403849798283,36,East,P1,2023-01-24 02:00:00
B,4751,3753.3536461862595,0.13922313942498304,21,North,P2,2023-12-12 18:00:00
C,3086,3994.79391375662,0.274520569533207,50,West,P3,2023-05-20 00:00:00
E,1368,1852.5684772557465,0.4849211932697107,19,North,P1,2023-09-23 09:00:00
E,3804,4468.7094178054085,0.433655464209434,30,East,P3,2023-04-16 14:00:00
A,1150,4823.372588700655,0.29588161274314206,62,South,P1,2023-04-03 18:00:00
C,2134,1946.861223379479,0.40502844511662117,47,East,P2,2023-05-18 05:00:00
D,2503,4530.4618300689835,0.4333510497726656,51,East,P1,2023-01-07 22:00:00
A,2459,1387.9150500643816,0.23921078527548773,47,North,P4,2023-06-01 00:00:00
C,2070,1222.8273444609808,0.4568611667479844,41,West,P4,2023-04-08 19:00:00
C,2023,1516.8952004109974,0.2881893278708627,61,East,P1,2023-02-28 12:00:00
A,2598,1230.964317868144,0.311122945423532,50,South,P4,2023-09-15 10:00:00
E,3784,4380.048948623104,0.49988305512873243,58,East,P3,2023-04-26 14:00:00
C,3040,1236.2005778330877,0.4373211864608645,27,North,P4,2023-06-05 19:00:00
E,2389,2086.656765454622,0.244708002309192,35,West,P4,2023-12-01 02:00:00
A,1068,1415.0253741434256,0.10413823858907999,36,South,P3,2023-07-06 00:00:00
E,3346,2181.6881452550597,0.3504696295175579,24,North,P3,2023-11-19 13:00:00
B,1943,1362.2378704036819,0.38156537045124317,36,East,P2,2023-11-15 04:00:00
D,1801,3672.0130029720563,0.36032107605735186,41,East,P3,2023-12-01 04:00:00
C,3343,1533.3072653703007,0.4871449404652852,32,West,P1,2023-10-31 16:00:00
D,3250,4407.383703355552,0.44518841093285777,58,North,P4,2023-06-20 14:00:00
E,1060,4268.764202906565,0.2795326772722594,59,North,P2,2023-05-03 02:00:00
C,1945,1054.6467418824377,0.1251429949889524,40,West,P3,2023-02-01 19:00:00
E,4010,4582.9054220604585,0.29042350780079873,21,South,P4,2023-05-24 18:00:00
B,4901,1115.7772669734682,0.3756976079848092,55,North,P1,2023-05-22 11:00:00
A,2337,1958.5831398302266,0.34308392329080184,21,West,P1,2023-06-04 23:00:00
C,2184,1129.5565511039802,0.31525482708435393,22,North,P2,2023-07-20 01:00:00
B,1330,2343.373948157264,0.2875275832060965,58,West,P1,2023-12-17 12:00:00
B,2551,3055.4661028530863,0.21750474921095453,61,East,P4,2023-03-19 13:00:00
C,1337,4186.579476060552,0.2109387046898517,40,East,P3,2023-01-05 13:00:00
E,2629,2351.9262018793443,0.30009259157032075,57,North,P1,2023-09-30 21:00:00
B,2327,3821.960098692467,0.16424125857185962,54,North,P3,2023-08-19 09:00:00
D,2526,1750.0178284759213,0.23627416942992063,28,East,P4,2023-12-12 19:00:00
B,2673,4002.393826976506,0.22959170988403985,28,South,P4,2023-12-24 12:00:00
E,2361,1943.9864236369501,0.33485312063368033,30,West,P3,2023-12-26 00:00:00
E,2573,1574.1790237750715,0.12667292014520984,31,South,P4,2023-04-14 22:00:00
D,3686,1741.6354014962171,0.43186747210603804,25,South,P2,2023-11-19 04:00:00
B,1274,1728.2525155274216,0.32495135215376086,42,South,P1,2023-08-28 23:00:00
E,2187,3051.4515175079646,0.3683306723103742,35,East,P2,2023-03-05 15:00:00
C,4514,4379.190324752584,0.3812375615037732,61,North,P2,2023-03-26 10:00:00
A,3366,1318.4203079700226,0.2165936547370146,61,South,P2,2023-03-19 07:00:00
A,3636,3827.825273973691,0.2881486269539466,35,East,P3,2023-12-26 22:00:00
A,3551,3617.3858386114307,0.4824983823478669,27,West,P3,2023-03-08 13:00:00
B,4757,4490.07980731745,0.406682095198726,24,North,P4,2023-12-17 01:00:00
D,3434,1976.5902420276288,0.4878227500892741,61,West,P3,2023-02-05 08:00:00
E,2993,2800.4394347401185,0.3985017380585153,31,South,P4,2023-09-06 06:00:00
C,1869,4703.309497774069,0.17024005588340696,32,North,P3,2023-05-28 01:00:00
C,3880,3639.9738005412687,0.12581435353787052,33,South,P4,2023-03-21 22:00:00
B,2014,2555.073651446388,0.33106457468786543,19,North,P1,2023-08-29 01:00:00
A,2911,1525.6495314210738,0.24312531188104383,47,South,P4,2023-01-29 16:00:00
B,1602,2049.940031602364,0.2101831640552681,47,West,P1,2023-09-20 18:00:00
D,4821,3324.861909957533,0.422884398570167,35,West,P4,2023-07-31 08:00:00
D,2799,3872.671790242055,0.24679730683277895,48,South,P3,2023-02-26 11:00:00
E,1690,1497.687547407574,0.2268003878937216,61,North,P3,2023-03-12 07:00:00
E,1493,3398.389040176216,0.43999503726760414,30,West,P1,2023-12-22 21:00:00
D,1489,3201.405115355004,0.4385149345945841,37,North,P2,2023-07-01 06:00:00
D,3768,3055.8217867628323,0.24254665510202267,52,North,P2,2023-09-28 21:00:00
D,4144,3760.492470728032,0.4329994803943865,40,West,P4,2023-09-11 14:00:00
B,3556,4349.7983803338475,0.44031139613306425,59,East,P3,2023-06-25 08:00:00
D,1389,2291.9587327074732,0.2695722140118665,50,East,P2,2023-10-05 19:00:00
C,4690,4556.048760443838,0.12658925208366864,55,North,P3,2023-02-11 06:00:00
A,4928,1642.534450474203,0.10063385778653605,52,West,P3,2023-08-09 10:00:00
D,1294,1692.0954790046574,0.309316985155598,53,East,P3,2023-02-27 08:00:00
A,2392,2067.0882544956958,0.23763019734814228,37,South,P4,2023-10-29 23:00:00
B,3843,1478.1234781883113,0.49885275766334647,20,North,P1,2023-10-28 02:00:00
A,3912,1921.2768987315103,0.4089643998509137,25,East,P4,2023-09-20 16:00:00
B,2717,1425.6470516113784,0.404510182540165,57,West,P2,2023-05-01 07:00:00
C,3596,4287.009667941562,0.4820971073149375,49,West,P1,2023-10-06 09:00:00
B,1648,1555.8759675464985,0.4550897591573283,46,North,P2,2023-11-14 05:00:00
B,2873,3989.1902302394274,0.2272749917825555,24,West,P1,2023-02-25 20:00:00
E,1567,1191.6554716533349,0.16639488864155055,19,South,P1,2023-11-29 04:00:00
D,4258,4794.081310055661,0.3983569060261929,38,South,P4,2023-01-04 22:00:00
D,3900,3844.6403501110644,0.2513095574731492,23,East,P3,2023-05-18 08:00:00
C,3817,1027.1861943444471,0.28926906065238256,45,West,P3,2023-09-03 18:00:00
C,1444,4055.426000800856,0.3521590925099308,59,South,P1,2023-04-23 04:00:00
D,4641,3056.3276830647414,0.4631490707740963,53,North,P4,2023-06-23 09:00:00
E,1362,4117.460681340479,0.2676351014683864,49,West,P2,2023-12-05 14:00:00
D,3170,3089.987235562354,0.4133267560877446,62,East,P2,2023-05-17 17:00:00
E,2211,3564.0994305414188,0.207335916509863,59,North,P3,2023-03-04 09:00:00
C,1741,4145.326621580161,0.3791887163694455,63,North,P3,2023-10-21 21:00:00
A,3041,2620.432218351427,0.10063176843116475,26,North,P2,2023-10-07 18:00:00
C,1679,1010.8325992818084,0.4486028853962539,28,South,P2,2023-11-16 01:00:00
C,3467,4399.785983780754,0.11215183198178501,40,North,P4,2023-11-30 11:00:00
B,4697,2523.5614504986506,0.38510150190503367,28,South,P2,2023-11-17 11:00:00
B,4323,2984.1709040663322,0.11850327570451356,19,North,P4,2023-12-04 18:00:00
B,2642,1031.0665686158748,0.20649827975760138,20,South,P3,2023-01-09 09:00:00
B,2572,2968.368041400392,0.2988809614226212,28,West,P2,2023-03-04 10:00:00
E,2358,4945.949606286918,0.2679754741392953,52,South,P3,2023-05-09 14:00:00
D,3139,2113.0706432750785,0.17673444584040424,32,South,P1,2023-04-18 22:00:00
A,4601,2581.6730809695123,0.23352596468369496,60,West,P1,2023-10-24 21:00:00
C,4937,3748.7599858747067,0.3910825480243868,28,North,P1,2023-11-24 12:00:00
E,1062,4259.174670094635,0.36770283703185935,48,West,P2,2023-08-14 08:00:00
A,4733,2669.566496024401,0.1287258335055663,45,North,P3,2023-03-23 04:00:00
E,3559,2238.6754816051703,0.3989263302291546,45,South,P2,2023-06-15 03:00:00
E,2162,4751.303199940268,0.12121835247881135,49,North,P3,2023-01-29 21:00:00
C,4769,3708.5798666866767,0.3171705556399138,42,South,P4,2023-08-12 11:00:00
D,4256,1476.0852179725644,0.20402509921687628,37,North,P2,2023-09-03 07:00:00
B,2228,1275.7115125385944,0.33507605102392757,45,South,P1,2023-11-19 06:00:00
D,3819,2934.1994031614763,0.20453135837636074,42,South,P4,2023-08-27 05:00:00
C,4285,1880.3602641890898,0.49398318785033246,28,East,P3,2023-08-09 13:00:00
C,1255,2015.939013505014,0.22389127349101276,36,North,P2,2023-06-18 19:00:00
C,1134,4510.768715311393,0.1967842542697984,45,North,P3,2023-04-06 11:00:00
A,4644,1358.2640972652425,0.2113861163661384,18,East,P3,2023-04-23 10:00:00
D,1874,3861.4564609155586,0.4585891429037182,22,South,P2,2023-02-13 09:00:00
D,1821,2084.569013522352,0.3544875314677379,27,South,P2,2023-03-06 21:00:00
E,3135,4041.312885616551,0.3922736389683106,59,East,P3,2023-02-20 07:00:00
E,4907,3889.645537854178,0.4672042040377402,63,East,P3,2023-05-31 21:00:00
E,4035,1029.567605777172,0.46474899393800306,51,West,P4,2023-05-20 16:00:00
C,4278,3036.5416516863966,0.39557833863149106,53,South,P1,2023-11-07 15:00:00
D,4200,1557.2779295121854,0.17912977153652918,19,West,P3,2023-03-11 22:00:00
C,1822,4464.908122314708,0.43734932827000217,35,North,P1,2023-10-09 08:00:00
A,4074,4486.343531449626,0.1815104136764255,30,West,P4,2023-02-09 09:00:00
E,1973,2673.383229975032,0.39715952563937285,22,East,P1,2023-05-23 20:00:00
C,3981,2777.582473804322,0.3742412266179498,37,East,P1,2023-11-29 05:00:00
C,2777,2213.131757618108,0.40355554005617866,19,East,P4,2023-10-26 16:00:00
A,1120,3866.425195840124,0.3130742722855263,28,East,P3,2023-05-05 08:00:00
B,4456,2434.6454521058367,0.3554904728996878,47,West,P1,2023-04-18 22:00:00
D,2637,2071.169898090535,0.4813280321737021,49,West,P3,2023-03-16 21:00:00
B,4109,2728.924238018033,0.14043543766968597,49,West,P3,2023-07-30 03:00:00
E,2364,1365.950073549835,0.22353890991264802,55,East,P2,2023-04-05 01:00:00
C,2007,3986.4128185768154,0.344542805239353,45,East,P3,2023-04-02 13:00:00
A,1924,1050.385605087148,0.4856216520525958,27,South,P3,2023-12-09 14:00:00
A,1644,3577.940246082376,0.13822977906504047,39,South,P1,2023-07-03 05:00:00
D,3032,1731.4581070194895,0.10901968861203458,34,East,P3,2023-05-02 08:00:00
B,3761,1929.6161848576526,0.12229983938813122,39,South,P3,2023-12-19 00:00:00
D,3907,3542.5279945601596,0.12096227458447953,60,North,P2,2023-09-14 08:00:00
C,3068,4971.773863131629,0.4631263431109618,36,North,P2,2023-10-26 20:00:00
D,1241,4110.869956290202,0.38850316317352995,34,East,P1,2023-05-01 14:00:00
A,3502,1903.3585288935678,0.37084254647851134,41,West,P1,2023-05-13 17:00:00
A,4010,1704.0990201645352,0.3090291281047238,53,North,P2,2023-04-24 20:00:00
E,3668,4464.931481070682,0.41278104678886074,49,North,P2,2023-08-10 20:00:00
E,3350,2776.7357916860174,0.16225919710463632,63,West,P4,2023-11-24 01:00:00
C,2619,1548.2112113126218,0.256776475915375,53,South,P3,2023-12-12 14:00:00
B,4666,4448.8456932877525,0.2960017003057374,45,West,P1,2023-02-15 03:00:00
D,1802,4264.369411657046,0.14416379907069052,31,South,P1,2023-08-05 21:00:00
C,1963,4935.625455588654,0.2678054837350068,53,South,P3,2023-07-22 14:00:00
E,1068,4638.974746850736,0.22660071170504814,23,West,P3,2023-05-08 22:00:00
D,2152,4407.161354642167,0.11423285831738506,26,South,P1,2023-12-23 19:00:00
E,1195,1210.2975912440127,0.1546941610916941,38,North,P2,2023-01-09 09:00:00
D,3187,1417.661477992472,0.4056147292669887,29,East,P2,2023-01-04 16:00:00
B,4515,3275.932777216491,0.10721516380185779,47,South,P3,2023-09-20 11:00:00
C,3330,3125.9169851272836,0.47370131963854445,48,North,P1,2023-12-16 03:00:00
D,3359,2831.8528579581416,0.13456985297889498,57,West,P3,2023-08-04 11:00:00
A,1745,2587.157301658337,0.4196952376813833,21,South,P2,2023-03-06 18:00:00
A,4606,2724.8419394573157,0.4594466163773884,48,North,P4,2023-08-22 07:00:00
D,2688,3277.191736539181,0.47645423394017883,44,South,P4,2023-12-17 21:00:00
D,1276,1008.3060704003249,0.4469908093983891,42,West,P2,2023-01-03 06:00:00
D,1060,2042.835096531409,0.2150200157701773,22,East,P3,2023-07-01 22:00:00
A,4390,3073.1188827548444,0.2332348525353908,23,South,P4,2023-06-17 23:00:00
A,2913,3888.864394694585,0.2706182794440304,22,East,P2,2023-05-11 20:00:00
D,3099,1696.6267695815854,0.15571867576284035,44,South,P1,2023-12-03 14:00:00
E,4927,3187.524695149732,0.10890898202688955,25,South,P3,2023-03-06 16:00:00
E,3200,3857.838735543127,0.4476486457124139,26,West,P3,2023-11-21 19:00:00
B,2772,2778.5106316556185,0.3216514864841825,32,South,P4,2023-08-08 15:00:00
C,2334,1108.3245346802041,0.34348917687128655,53,North,P3,2023-01-05 19:00:00
E,2837,2797.072633862547,0.4707953899271181,58,North,P4,2023-05-31 13:00:00
A,3591,2185.7795509766124,0.36604807124544625,24,East,P4,2023-09-23 12:00:00
E,1566,4718.598430805314,0.37634140173592534,49,East,P2,2023-12-23 07:00:00
B,4935,1498.4535427133094,0.41478745937469685,25,North,P4,2023-12-09 11:00:00
B,4460,3609.9038220289285,0.1465393799429615,64,East,P1,2023-06-09 21:00:00
C,2571,1210.8790653380047,0.24406486128551663,32,East,P3,2023-05-28 05:00:00
E,1621,2784.681751250786,0.48728317108134656,54,North,P4,2023-08-31 23:00:00
A,3025,3215.9179488803225,0.46917203124024265,36,North,P3,2023-09-06 11:00:00
A,2200,2191.8197252674618,0.453630118524074,56,North,P4,2023-02-23 22:00:00
D,4433,2820.3025420815375,0.280835404135589,23,West,P2,2023-09-06 18:00:00
A,1313,1654.2151781207494,0.4428771814347223,36,West,P1,2023-11-11 14:00:00
C,3854,2216.4953978721446,0.11935835277830625,45,North,P3,2023-03-28 11:00:00
C,3895,3484.425299640812,0.15940696970284698,34,South,P2,2023-11-03 22:00:00
A,3144,2207.2002234446204,0.2655870793936217,59,North,P3,2023-08-05 23:00:00
A,3928,4598.972313635487,0.29335682667285057,36,West,P2,2023-08-31 09:00:00
D,2236,3513.627830563959,0.20540286140834274,48,East,P1,2023-03-16 02:00:00
A,3876,2754.596073743938,0.242590668339115,28,South,P4,2023-01-16 13:00:00
D,1136,1155.0277422167298,0.1651104404101475,32,South,P2,2023-11-11 21:00:00
D,2029,2998.193340818685,0.2956536126863629,27,East,P3,2023-03-07 13:00:00
A,4058,4059.104968500357,0.4175373171471445,60,South,P3,2023-09-09 02:00:00
B,3156,2062.2303920496543,0.3645441574645223,40,East,P2,2023-07-05 04:00:00
B,3594,4227.094278595069,0.14311689894621651,20,West,P1,2023-02-02 19:00:00
D,4110,2007.227064203526,0.29503264135868645,20,South,P1,2023-03-06 09:00:00
A,1661,4294.985551803202,0.37905855311188996,35,South,P4,2023-12-23 17:00:00
B,3472,1341.0733664467095,0.3119581186215765,42,East,P4,2023-07-02 06:00:00
A,3677,4464.734835476118,0.25667023861421956,60,East,P3,2023-08-15 23:00:00
A,3308,2996.7458037333217,0.3487657685135513,37,West,P3,2023-06-18 23:00:00
A,4497,2186.150358481048,0.48745546612011026,46,East,P4,2023-01-26 06:00:00
E,1086,2060.453001660595,0.1379631639064312,39,East,P4,2023-04-18 08:00:00
A,3512,2728.0422357214507,0.2560064242990243,32,West,P4,2023-10-01 17:00:00
E,3123,4996.19799241458,0.26264234121843827,56,North,P2,2023-06-21 20:00:00
D,3518,1881.3095737503304,0.33078692418734845,27,North,P4,2023-07-30 11:00:00
B,3461,1412.8665955159986,0.16086984075276717,38,East,P2,2023-01-14 10:00:00
B,3872,3340.1406748746476,0.17065721194818784,46,West,P2,2023-01-25 07:00:00
B,3942,2954.1698657610286,0.21414455439914187,49,North,P4,2023-08-13 13:00:00
B,3773,3096.7850842532293,0.48234801730740784,27,West,P1,2023-07-23 09:00:00
B,3504,3667.7416702288683,0.3936434324923611,30,East,P1,2023-12-17 14:00:00
B,2308,2068.5762794825973,0.3646773206766013,64,East,P3,2023-03-30 10:00:00
B,4310,4642.659981535554,0.42678307495770496,40,West,P4,2023-11-17 19:00:00
D,2700,2742.688264489161,0.1510305875666772,40,South,P3,2023-11-21 20:00:00
A,4670,1516.344780569847,0.4437331278895007,48,East,P4,2023-04-03 12:00:00
C,3700,3969.195026935777,0.3379330855550016,21,East,P3,2023-08-02 11:00:00
E,3719,3572.417410471401,0.2341316029835742,20,East,P2,2023-05-28 22:00:00
C,4629,2262.9736099361485,0.4263421022982762,38,East,P4,2023-08-29 19:00:00
C,4443,3486.074896136194,0.4210258137394497,19,West,P1,2023-07-25 08:00:00
A,1494,1879.4478254759074,0.4382834326866909,21,West,P4,2023-01-07 22:00:00
A,2647,2779.357437362118,0.14620716004279288,18,West,P3,2023-09-26 11:00:00
A,2942,4597.650088669301,0.48774449799831043,32,West,P3,2023-12-13 05:00:00
B,2068,1534.1369326429976,0.4838504615158925,50,South,P3,2023-10-05 07:00:00
D,2424,2546.7857999498483,0.24298785820069663,23,West,P3,2023-11-02 22:00:00
B,4318,4284.569698881389,0.12635760728476786,24,West,P3,2023-04-02 22:00:00
D,4687,4877.963597624713,0.1668222677875143,36,East,P3,2023-02-22 02:00:00
D,1596,2815.704545687184,0.49713233017787883,61,South,P1,2023-06-16 22:00:00
C,1449,3027.9984805733898,0.32520517726866527,18,East,P3,2023-07-09 22:00:00
C,1484,3288.6878471350788,0.24264871953042083,56,South,P1,2023-03-31 15:00:00
D,1645,4729.392566534843,0.21528107754001555,36,North,P4,2023-07-31 13:00:00
D,3667,4432.8271639081195,0.20279669412437903,62,South,P2,2023-04-06 17:00:00
B,4089,1682.4044984865773,0.3656611060217928,43,South,P1,2023-04-19 22:00:00
B,2629,2747.0312713883,0.2677551326078744,61,East,P4,2023-03-20 07:00:00
C,1661,2856.0017127857054,0.4861642797474447,29,South,P2,2023-01-26 20:00:00
A,1757,4156.384446595027,0.3735372122581446,39,South,P1,2023-10-07 02:00:00
D,1288,3411.571530421741,0.4168178364195845,30,East,P1,2023-08-18 11:00:00
B,4485,3616.881848116052,0.21709661943326397,45,North,P4,2023-12-11 06:00:00
C,1720,4992.79963066247,0.13167456364345034,31,North,P3,2023-03-17 03:00:00
B,1637,1299.8401738800521,0.2951291349527524,39,North,P1,2023-10-24 12:00:00
D,3282,1892.0392941349319,0.2258326186184909,47,South,P1,2023-07-08 21:00:00
D,3463,2631.583749486187,0.18083326600316948,61,East,P4,2023-03-22 05:00:00
E,3985,2391.129612195549,0.48105685232034456,37,North,P3,2023-02-13 05:00:00
A,1498,1086.5822453879343,0.27759528573681214,61,North,P2,2023-05-13 15:00:00
E,4021,1367.1104258847033,0.16988343681951426,44,North,P3,2023-12-28 12:00:00
C,1633,3723.8131656143046,0.17946026107245566,55,North,P3,2023-06-27 16:00:00
B,2673,4517.297853450243,0.2122838969858376,59,East,P4,2023-07-24 02:00:00
C,3030,3056.9080450639103,0.4997265072758851,58,North,P3,2023-12-18 13:00:00
D,4067,3156.764318054532,0.20720460020783893,51,South,P4,2023-09-13 01:00:00
E,1114,2020.3737313295176,0.23152072183138148,56,South,P2,2023-08-30 05:00:00
E,3979,4071.5054545348453,0.3637312511936006,58,East,P1,2023-05-21 11:00:00
E,1673,4007.1783494690253,0.21758455056411932,61,West,P1,2023-02-26 06:00:00
C,2736,3353.4627568706264,0.18632170042387736,54,North,P4,2023-12-30 09:00:00
D,2257,1850.6571460453713,0.1634548746598395,18,North,P4,2023-08-27 02:00:00
B,4611,1388.0728729483578,0.22507306601111687,32,South,P3,2023-06-08 22:00:00
B,4082,1256.9543034285036,0.1423662758515094,49,East,P3,2023-10-25 19:00:00
C,3253,3370.784266571511,0.10745863456591316,25,West,P1,2023-09-28 05:00:00
E,4750,4300.1412765712,0.4218566789338709,50,South,P1,2023-06-01 01:00:00
A,3294,4433.321727123699,0.15515797696583064,35,West,P1,2023-12-05 05:00:00
C,4630,2854.4882973737995,0.410390739926097,62,East,P4,2023-01-23 03:00:00
C,3805,4137.085197226867,0.4190169915946639,46,East,P2,2023-06-22 09:00:00
D,4198,4787.520785364095,0.3151678105316973,49,East,P2,2023-01-25 22:00:00
B,1146,2100.6804499522723,0.22387278332518057,50,South,P4,2023-11-06 12:00:00
C,3165,2591.8413855230287,0.1580130934999554,22,East,P3,2023-12-21 01:00:00
C,4982,4725.915970386723,0.3947220426883996,35,South,P2,2023-07-24 08:00:00
E,4453,2352.9238692691397,0.3405547943927144,27,South,P3,2023-05-02 05:00:00
E,1411,4655.505161287185,0.3621813825974257,53,North,P1,2023-01-29 06:00:00
A,2687,4924.179449017864,0.10346763593805242,50,South,P1,2023-05-22 00:00:00
D,4655,3647.242914297699,0.47100680628312985,40,South,P3,2023-03-26 09:00:00
A,3410,4267.561158016673,0.1265160749786201,57,North,P1,2023-06-26 04:00:00
E,2532,3998.182256884341,0.2467223540560023,22,West,P4,2023-04-26 06:00:00
B,1136,3798.137030462095,0.2610846598606801,51,North,P3,2023-03-29 10:00:00
E,4246,2227.72429192493,0.10054220979917955,41,North,P3,2023-10-09 17:00:00
D,4360,1228.377351631775,0.29883572374031886,34,East,P3,2023-01-17 07:00:00
E,4005,2372.2069300786025,0.401123597804404,48,East,P2,2023-06-07 16:00:00
D,4552,3667.7439408156265,0.4293074612459089,24,North,P3,2023-10-05 18:00:00
D,1018,1410.1167929112055,0.4517587973223538,34,East,P3,2023-06-09 21:00:00
D,3242,1047.6719319129684,0.29508754732614784,45,North,P3,2023-03-12 05:00:00
D,3377,1558.7694904117548,0.35225447621186023,55,East,P2,2023-09-28 17:00:00
D,2959,3862.943705643181,0.13180788531859952,39,South,P1,2023-05-02 10:00:00
B,3222,4891.174806625776,0.29521528971269995,32,East,P2,2023-10-24 12:00:00
A,2001,4932.258798459282,0.16192630194869412,54,East,P4,2023-06-05 06:00:00
C,1448,2975.9165965607517,0.24785724704900858,32,South,P3,2023-07-26 07:00:00
A,2948,4477.40920396939,0.23172212514583973,42,North,P4,2023-09-10 10:00:00
D,1945,3947.3058230060165,0.26941623089660327,38,East,P2,2023-11-15 23:00:00
B,2377,3004.1609479384138,0.32865464718965304,55,East,P1,2023-07-12 02:00:00
E,2522,3291.042131820347,0.46115065882519835,19,South,P1,2023-11-22 21:00:00
B,1140,1548.9085864674844,0.2577938525390021,44,South,P3,2023-02-15 04:00:00
D,3805,4750.645842466369,0.49245247828462035,49,South,P1,2023-11-12 23:00:00
B,2920,2407.719082927107,0.40361121922048115,38,West,P2,2023-02-24 21:00:00
B,3977,2784.597025828678,0.3045924187153533,21,South,P2,2023-10-14 16:00:00
D,1092,3686.6409239915947,0.35761057484477765,61,North,P1,2023-04-08 21:00:00
B,1238,2335.6098861062155,0.1408896684527778,36,East,P3,2023-11-02 17:00:00
C,1204,2017.0366439557222,0.437808612525462,19,East,P3,2023-04-23 05:00:00
C,3607,3524.197573080882,0.33294298202558636,43,West,P2,2023-10-28 08:00:00
B,2456,1099.9363291273978,0.4944269920838408,51,East,P1,2023-10-14 17:00:00
E,1244,3882.9004481067154,0.3545714975011397,31,East,P2,2023-06-05 02:00:00
D,1831,3056.093479506039,0.43364463330653,32,North,P2,2023-06-03 21:00:00
C,4388,3423.0149220837375,0.41990509711809587,37,East,P4,2023-07-03 00:00:00
E,3972,3527.5206369875405,0.23818446058730755,51,North,P2,2023-10-29 00:00:00
B,1294,3108.200625970255,0.20384425009328466,53,West,P3,2023-11-22 02:00:00
E,3687,3330.135109762944,0.27219743337260405,36,North,P1,2023-08-27 05:00:00
A,1855,3735.1528035594984,0.28689653776353485,26,South,P1,2023-05-11 14:00:00
C,4353,4012.4753887186966,0.19603388077465755,24,South,P4,2023-04-19 06:00:00
B,3064,3909.809565144482,0.4578391493403887,47,West,P4,2023-06-18 20:00:00
D,1070,4478.465830929046,0.3170191449202584,30,East,P3,2023-06-09 08:00:00
B,2292,1757.773732669611,0.4913777568614278,44,North,P4,2023-05-27 16:00:00
D,2348,2604.59187796719,0.4240071112185053,61,South,P2,2023-02-22 01:00:00
B,4865,4791.184264057829,0.3222819441567784,52,North,P2,2023-10-02 10:00:00
E,1304,2586.362297545319,0.4788161112577437,30,South,P3,2023-11-23 19:00:00
E,4522,1499.4803076236908,0.3019499260381229,32,North,P1,2023-03-28 10:00:00
E,2030,3101.780505448718,0.4548426050074682,63,East,P3,2023-04-15 08:00:00
A,2337,1437.9638902178485,0.2432579124783222,26,West,P4,2023-03-25 22:00:00
D,1816,1811.412954911461,0.25145695336163765,62,East,P1,2023-07-26 00:00:00
E,2126,4993.275026283827,0.26725227318837247,40,North,P1,2023-02-09 12:00:00
A,1820,3165.450553584528,0.31865025837729843,53,South,P1,2023-01-05 10:00:00
D,1192,2136.233556161716,0.3213961080795296,57,South,P4,2023-07-15 12:00:00
B,2776,4979.099818295625,0.29855956867083366,20,West,P2,2023-12-14 18:00:00
A,4645,4866.235674220573,0.222400389433267,51,East,P2,2023-05-16 00:00:00
C,1528,2762.9561643370544,0.4708825859163325,36,East,P4,2023-08-09 23:00:00
A,3218,2041.6124351516337,0.3354344389397017,45,East,P4,2023-03-10 02:00:00
A,4608,4353.59855236876,0.26309568647663795,40,South,P3,2023-03-05 20:00:00
D,1250,3862.482867887143,0.3604707842974473,57,West,P3,2023-11-14 00:00:00
B,2788,3747.7657400140415,0.40718670312392213,62,South,P2,2023-03-02 00:00:00
C,4458,4572.45496528989,0.48429123529129725,24,East,P4,2023-06-01 22:00:00
E,4278,3757.6685354852984,0.29981966490703305,58,North,P3,2023-08-22 07:00:00
E,3588,2135.1917721661966,0.14483940414030352,29,South,P4,2023-03-09 07:00:00
A,4700,3775.4526475029293,0.27630632057461657,31,West,P4,2023-11-30 02:00:00
D,3026,2223.254045134656,0.29158822458138856,63,East,P2,2023-09-20 08:00:00
D,3463,4036.9559186279803,0.45879763127426954,32,North,P2,2023-04-19 06:00:00
E,3841,3478.991417966264,0.25792030738518124,20,South,P4,2023-05-28 02:00:00
C,2403,1309.6462079390024,0.48132970595485536,32,North,P1,2023-11-13 06:00:00
B,2167,3051.3414497405684,0.2940527630857339,41,North,P1,2023-04-07 23:00:00
C,3072,2373.2038767829636,0.4895122003915716,63,West,P4,2023-10-01 13:00:00
B,4893,2314.282530929177,0.10327932845238488,25,South,P2,2023-11-20 15:00:00
E,3715,3409.025209509029,0.4595261499225387,22,West,P1,2023-03-24 08:00:00
B,2096,2289.2992978776997,0.4724481807773403,21,East,P2,2023-03-18 11:00:00
